name,family,reward,guide,guide_type,objective,replay,beta,temp,guide_source,n_traj,delivered_frac,argmax_flip_rate,sample_flip_rate,mean_total_variation,mean_KL,mean_prior_top1_gap,flip_rate_high_gap,flip_rate_low_gap,frac_states_high_gap,n_states,n_positions_reported,deepest_position_reached,ckpt
sweep-peri-base-db-replay_on-b1,sweep,peri,base,TempGainGuide,db,on,1,1.0,ema,2000,1.0,0.004051078819903127,0.002454865697930427,0.0016145768474071717,7.793234487669885e-05,16.467886420652658,0.0,0.008747156193614184,0.7193527080581241,90840,192,114,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-base-db-replay_on-b1/checkpoints/epoch=4-step=496.ckpt
sweep-peri-base-db-replay_off-b10,sweep,peri,base,TempGainGuide,db,off,10,1.0,ema,2000,1.0,0.012296751323799773,0.0009467507733632771,0.0007163339798776993,1.3867181942160298e-05,16.43314842978477,0.0,0.003363842603457717,0.7185508107929588,90837,192,132,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-base-db-replay_off-b10/checkpoints/epoch=4-step=494.ckpt
sweep-peri-base-db-replay_on-b10,sweep,peri,base,TempGainGuide,db,on,10,1.0,ema,2000,1.0,0.005199422286412621,0.0026663704032885236,0.001456913909644857,5.877674332978163e-05,16.437996054802877,0.0,0.009457755359394703,0.7180757693589601,90010,192,100,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-base-db-replay_on-b10/checkpoints/epoch=4-step=495.ckpt
sweep-peri-hidden-db-replay_off-b1,sweep,peri,hidden,HiddenGuide,db,off,1,1.0,ema,2000,1.0,0.0037601424896101326,0.0014732722035314554,0.0010682127439390564,0.00018352123801657083,16.457979554532557,0.0,0.005274344642997717,0.7206719880379093,90954,192,103,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-hidden-db-replay_off-b1/checkpoints/epoch=3-step=399.ckpt
sweep-peri-hidden-db-replay_on-b1,sweep,peri,hidden,HiddenGuide,db,on,1,1.0,ema,2000,1.0,0.007445853316689661,0.0017519654862799203,0.0011536137326901457,0.00019512871460577408,16.481981159381714,0.0,0.006241953731517965,0.7193241793136675,91326,192,102,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-hidden-db-replay_on-b1/checkpoints/epoch=4-step=436.ckpt
sweep-peri-hidden-db-replay_off-b10,sweep,peri,hidden,HiddenGuide,db,off,10,1.0,ema,2000,1.0,0.017646863701197467,0.0026868345108966066,0.0018622728967426748,0.00015955334672313303,16.341826283348215,0.0,0.009513369612026779,0.7175727822558353,90441,192,189,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-hidden-db-replay_off-b10/checkpoints/epoch=3-step=354.ckpt
sweep-peri-hidden-db-replay_on-b10,sweep,peri,hidden,HiddenGuide,db,on,10,1.0,ema,2000,1.0,0.012497791909556615,0.003113407525172231,0.002130611743338202,0.0004741975933469209,16.333029796495556,0.0,0.011025530750283457,0.7176183536477654,90576,192,120,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-hidden-db-replay_on-b10/checkpoints/epoch=4-step=437.ckpt
sweep-peri-tempgain-db-replay_off-b1,sweep,peri,tempgain,TempGainGuide,db,off,1,1.0,ema,2000,1.0,0.004325173394099623,0.001172553400957954,0.0008680962241161606,2.259158226965773e-05,16.44817741609166,0.0,0.0041786573106792286,0.7193946969613167,90401,192,96,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-tempgain-db-replay_off-b1/checkpoints/epoch=4-step=489.ckpt
sweep-peri-tempgain-db-replay_on-b1,sweep,peri,tempgain,TempGainGuide,db,on,1,1.0,ema,2000,1.0,0.007591714937686502,0.001305511672810251,0.0008580542289151821,2.0712851499748906e-05,16.374090700886512,0.0,0.0045945945945945945,0.715859224153063,91152,192,128,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-tempgain-db-replay_on-b1/checkpoints/epoch=4-step=488.ckpt
sweep-peri-tempgain-db-replay_off-b10,sweep,peri,tempgain,TempGainGuide,db,off,10,1.0,ema,2000,1.0,0.017118183412239172,0.0020931965632123442,0.001686833005518259,7.080627158760371e-05,16.362875893348857,0.0,0.007455113192818111,0.7192267227774856,91248,192,96,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-tempgain-db-replay_off-b10/checkpoints/epoch=4-step=486.ckpt
sweep-peri-tempgain-db-replay_on-b10,sweep,peri,tempgain,TempGainGuide,db,on,10,1.0,ema,2000,1.0,0.011247861361002262,0.0017550637452398035,0.001203884188986845,3.387024017783148e-05,16.351189914050497,0.0,0.006227479241735861,0.7181742921794801,90595,192,110,/workspace/quetzal/logs/quetzal-gfn/legit/sweep-peri-tempgain-db-replay_on-b10/checkpoints/epoch=4-step=454.ckpt
