rank,oracle_call,score,smiles
89,12182,0.412968,O=C(CCC(=O)Nc1nnc(C2CCCCC2)s1)NCc1ccc(F)c(F)c1
90,2590,0.412568,COc1cccc(/C(C)=N/NC(=O)CN/C(=N/S(=O)(=O)C2CCCCC2)c2ccccc2)c1
91,3676,0.411693,CCOc1ccc(N(C(=O)c2ccco2)C2CCCCC2)cc1
92,8412,0.411693,CCOC(=O)N1CCN(C(=O)c2nc3nc(C)cc(C)n3n2)CC1
93,2077,0.411527,CCOC(=O)[C@H](CCNC(=O)CCn1cncn1)Cc1ccc(Cl)cc1
94,2649,0.411527,O=C(O)[C@H]1[C@H](C(=O)O)CCC[C@@H]1n1nnc(-c2ccc(C(F)(F)F)cc2)n1
95,2837,0.411527,CC(C)[C@@H](NS(=O)(=O)c1cc[c-]c2n[s+]n[c-]12)/C([O-])=[NH+]/C1CCCCC1.[H+]
96,7473,0.411527,CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)CNC(=O)c2cccs2)c1C
97,6030,0.411377,CCN(CC)C(=O)Cn1cc(S(=O)(=O)CC(=O)N2CCCCC2)c2ccccc21
98,8290,0.411239,O=C(NCc1cccn1C[C@H]1CCCO1)c1ccccc1NC(=O)C1CCCCC1
99,8725,0.410051,C[C@H](NC(=O)c1ccc2ccccc2c1)C1CCCCC1
100,9135,0.409960,COCCNC(=O)[C@@H]1CCCN(C(=O)c2cc3sccc3n2C)C1
