rank,oracle_call,score,smiles
29,20995,0.800604,NS(=O)(=O)c1ccc(N2CCN(CC(=O)Nc3ccc4c(c3)OCCO4)CC2)nc1
30,13011,0.800551,CO[c-]1[cH+][cH-][c+]([C+]([O-])[C-](C)N(C[c+]2[cH-][cH+][cH-]o2)[C+]([O-])CS[c+]2[n-][cH+][cH-][cH+][c-]2[C+]([O-])O)[cH-][cH+]1
31,15591,0.800544,NS(=O)(=O)c1ccc(N2CCN(C(=O)c3cc(=O)c4ccccc4o3)CC2)nc1
32,23457,0.800544,NC(=O)Cn1c([O-])c2ccccc2n/c1=[S+]/Cc1nc2ccccc2c(=O)n1N
33,32508,0.800544,NS(=O)(=O)NC[C@@H](C(=O)Nc1ccccc1F)N1CCN(c2ccccc2)CC1
34,8175,0.800414,COc1cccc(-c2nnc3c(n2)[C@@](N)([O-])[OH+]c2ccccc2-3)c1OC
35,24425,0.800414,Nn1c(SCC(=O)NC(=O)NCc2ccco2)nc2ccccc2c1=O
36,34692,0.800414,NS(=O)(=O)c1cccc(NC(=O)CN2CCN(c3cnccn3)CC2)c1
37,27957,0.800344,NS(=O)(=O)c1cccc(NC(=O)Cn2cnc3ccccc3c2=O)c1
38,28922,0.800344,NS(=O)(=O)c1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1
39,21170,0.800313,NS(=O)(=O)c1ccc(NC(=O)COc2nc3ccccc3nc2N2CCOCC2)cc1
40,33371,0.799298,Nc1nc(N2CCN(CC(=O)NC[C@@H]3COc4ccccc4O3)CC2)ncc1S(N)(=O)=O
41,24345,0.799211,NS(=O)(=O)c1cccc(NC(=O)CCCNC(=O)Cn2cnc3ccccc3c2=O)c1
42,26144,0.799211,NS(=O)(=O)c1ccc(N2CCCC2)c(NC(=O)Cn2[nH]c(=O)c3ccccc3c2=O)c1
43,21489,0.799073,[H]/N=c1/ncc2c(=O)n(CCO)c(SCC(=O)NCc3ccco3)nc2n1-c1ccccc1
44,24744,0.798759,NS(=O)(=O)c1ccc(CCNC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2Cc2ccco2)cc1
45,33046,0.798716,NS(=O)(=O)c1cccc(NC(=O)Cn2c(=O)oc3ccccc32)c1
46,11366,0.798673,Cn1[c+]([O-])[c-]([C+]([O-])NCCN2CCOCC2)[c+](-[c+]2[cH-][cH+][cH-][c+]3[cH-][cH+][cH-][cH+][c-]23)[cH+][c-]1[O-]
47,9868,0.798261,NC(=O)C1=C(N)/C(=C(\[O-])N(c2ccccc2)[C@H](C(=O)NCCC(=O)O)c2ccc3ncccc3c2)[S+]=N1
48,15041,0.798135,NNC(=O)c1ccc(NC(=O)Cn2c3ccccc3c3ncnc(N)c32)cc1
49,30140,0.798054,NC(=O)C1=C(N)/C(=C(\[O-])n2c3cc(=[S@@](=O)([O-])N4CCOCC4)ccc-3[s+]c3ccccc32)[S+]=N1
50,22450,0.797944,Nn1c(SCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)nnc1-c1ccncc1
51,16172,0.797829,COCCn1c(SCC(=O)NC2=[S+]C=C/C2=C(\N)[O-])nc2c(oc3ccccc32)c1=O
52,28270,0.797585,NS(=O)(=O)c1cccc(-n2c(CN3CCOCC3)nc3ncccc3c2=O)c1
53,20565,0.797455,NS(=O)(=O)c1ccc(O)c(NC(=O)CN2CCN(c3ncccn3)CC2)c1
54,37962,0.797318,NS(=O)(=O)c1cccc(NC(=O)Cn2c(=O)oc(=O)c3ccccc32)c1
55,20752,0.797176,NS(=O)(=O)NCc1nc2ccccc2c(=O)n1Cc1ccccn1
56,37992,0.796995,NS(=O)(=O)c1ccc(N2C(=O)C[C@@H](/[S+]=c3/nc4ccccc4c([O-])n3CCN3CCOCC3)C2=O)cc1
57,26360,0.796894,NS(=O)(=O)c1cccc(NC(=O)COc2ncnc3sccc23)c1
58,18465,0.796600,Cn1nc(-c2ccc(OCC(=O)NN)cc2)c2ccccc2c1=O
59,25584,0.796471,Nn1c(=O)c2ccccc2n(CC(=O)Nc2ccccc2Br)c1=O
60,31684,0.796460,NS(=O)(=O)c1ccc(S(=O)(=O)CCC(=O)NC(=O)CSc2ncc3ccccc3n2)cc1
61,37294,0.796460,NS(=O)(=O)/C(=C\N1CCN(c2ccccc2)CC1)C(=O)NCc1ccc2c(c1)OCO2
62,34533,0.796426,NS(=O)(=O)c1cccc(NC(=O)CSc2nnnn2CC(=O)Nc2cccc3cccnc23)c1
63,13500,0.795889,CO/N=C(\c1nonc1N)N1CCN(c2ccccc2NC(=O)C2CC2)CC1
64,16886,0.795884,Nn1c(SCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCOCC2)nnc1-c1cccnc1
65,16087,0.794741,NC(=O)N[C@@H](Cc1cn2ccccc2n1)C(=O)OCC(=O)Nc1ccccc1N
66,37494,0.794741,NS(=O)(=O)c1ccc(N2C(=O)C[C@@H](N3CCN(c4ccccn4)CC3)C2=O)cc1
67,24610,0.794715,Nn1c(SCC(=O)Nc2ccc3ccccc3c2)nncc1=O
68,28871,0.794349,NS(=O)(=O)c1cc(N(CCO)CCN2CCOCC2)nc2ccccc12
69,25776,0.794024,NS(=O)(=O)c1ccc(NC(=O)COC(=O)CCn2c(=O)sc3ccccc32)cc1
70,30044,0.793848,NS(=O)(=O)c1cccc(NC(=O)Cn2nc(CNC(=O)c3ccco3)c3ccccc3c2=O)c1
71,13866,0.793786,NC(=O)c1oc2ccccc2c1NC(=O)CN1CCOCC1
72,32795,0.793755,[CH2-]CCC/C=[NH+]\S(=O)(=O)c1ccc(NC(=O)C/[S+]=c2\[n-]c(-c3ccccc3)cn2N)cc1
73,32159,0.793116,Nn1c(SCC(=O)NN2C(=O)c3ccccc3C2=O)nc2ccccc2c1=O
74,24730,0.793001,Nc1cc(N)nc(SCC(=O)Nc2ccccc2N2CCOCC2)n1
75,15715,0.792865,NNC(=O)CN(Cc1ccco1)Cc1nc(-c2ccc3c(c2)OCO3)no1
76,16326,0.792619,NS(=O)(=O)c1ccc(Nc2ncc3ccccc3n2)nc1
77,27352,0.792293,NS(=O)(=O)c1cccc(NC(=O)Cn2cnc3c(oc4ccccc43)c2=O)c1
78,25069,0.792189,NS(=O)(=O)c1ccc(NCC(=O)Nc2ccccc2OCC(=O)N2CCOCC2)cc1
79,27509,0.792186,[H]/N=c1\c(S(=O)(=O)c2ccccc2)cc2c(=O)n3ccccc3nc2n1CCN1CCOCC1
80,29646,0.791948,NS(=O)(=O)c1ccc(NC(=O)COC(=O)CCc2nc3ccccc3c(=O)[nH]2)cc1
81,34945,0.791899,NS(=O)(=O)c1ccc(OC[C@@H](O)Cn2c(=O)sc3ccccc32)cc1
82,26917,0.791861,Nn1c(SCC(=O)N2CCN(C(=O)c3ccccc3)CC2)nnc1-c1cccnc1
83,22678,0.791718,Nc1ccc(N2CCN(CCCNC(=O)CN3C(=O)c4ccccc4C3=O)CC2)cc1
84,25423,0.791696,NS(=O)(=O)c1ccc(-n2c(CN3CCOCC3)nc3ncccc3c2=O)cc1
85,27199,0.791696,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(c3ncccn3)CC2)cc1
86,28931,0.791618,COc1ccc(OC)c(NC(=O)CSc2nnnn2-c2ccc(S(N)(=O)=O)cc2)c1
87,19265,0.791434,NS(=O)(=O)c1cccc(NC(=O)COC(=O)Cn2cnc3ccccc32)c1
88,30335,0.791319,NS(=O)(=O)c1ccc(N2CCN(CC(=O)Nc3nc(-c4ccccc4)cs3)CC2)nc1
89,36863,0.791045,NS(=O)(=O)c1ccc(NC(=O)CCn2c([O-])c3ccccc3n/c2=[S+]\CC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
90,13725,0.790838,NNC(=O)[C@H](NC(=O)[C@H]1Nc2ccccc2NC1=O)[C@@H](c1ccco1)N1CCCCC1
91,30915,0.790838,NS(=O)(=O)c1cccc(NC(=O)COC(=O)CNC(=O)c2cc(=O)c3ccccc3o2)c1
92,29094,0.790787,NS(=O)(=O)c1ccc(NC(=O)COc2ncnc3sccc23)cc1
93,22746,0.789690,NS(=O)(=O)c1cccc(NC(=O)C/[S+]=c2\nc3ccccc3c([O-])[nH]2)c1
94,25483,0.789478,[NH3+]NC(=O)CCC/N=c1\nc2cccc[c-]2nc1Nc1ccccc1
95,3228,0.789146,COc1ccc(-n2nc(C(=O)NCC(=O)NC[C@H]3CCCO3)c3ccccc3c2=O)c(OC)c1
96,15955,0.789042,NS(=O)(=O)c1cccc(NC(=O)COC(=O)c2cc(=O)c3ccccc3o2)c1
97,34310,0.789042,NS(=O)(=O)c1cccc(NC(=O)COC(=O)c2cc3ccccc3oc2=O)c1
98,24773,0.788894,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)cc1
99,26359,0.788894,COc1cc(/C=C/C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc(OCC(N)=O)c1OC
100,19170,0.788774,NS(=O)(=O)c1cccc(NC(=O)C[S+]=C=Nn2c(COc3ccccc3)n[n-]c2=S)c1
