rank,oracle_call,score,smiles
29,375,0.403239,COc1cc2nc(C3CCC3)n(NC(=O)C3CCC3)c(=O)c2cc1OC
30,21199,0.402980,CCOC(=O)N1CCC(n2c(=S)[nH]c3ccccc3c2=O)CC1
31,8602,0.402200,Nn1c(SCC(=O)N2CCCN(CC(=O)NCC(=O)O)CC2)nc2ccccc2c1=O
32,6416,0.401918,NS(=O)(=O)c1c(CCNC(=O)C2CCCCC2)n[nH]c1CCc1ccccc1
33,22832,0.401918,NS(=O)(=O)c1ccc(CCNC(=O)CSc2n[nH]c(C3CCCCC3)n2)cc1
34,9535,0.401610,NNC(=O)CN(CC1CCCCC1)S(=O)(=O)c1ccc2[nH]c(=O)oc2c1
35,22191,0.401610,Nn1c(SCC(=O)NCCc2ccccc2)nnc1C1CCCCC1
36,7159,0.401340,NS(=O)(=O)c1ccc(CCNC(=O)[C@@H](CC(=O)O)NC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1
37,1025,0.401269,Nc1nn(-c2ccc(F)cc2)nc1C(=O)OCC1CCCCC1
38,2405,0.400892,O=C(NCCCc1nc2ccccc2[nH]1)C1CCCC1
39,1682,0.400381,NC(=O)[C@@H](NC(=O)c1ccc2nc(N3CCOCC3)sc2c1)C1CCCCC1
40,11457,0.400381,NS(=O)(=O)c1cccc(NC(=O)COC(=O)[C@@H]2CCCN2C(=O)c2cccs2)c1
41,9502,0.400000,NS(=O)(=O)c1cccc(NC(=O)CSc2nnnn2C2CCCCC2)c1
42,10009,0.400000,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(C3CCCCC3)no2)cc1
43,10951,0.400000,NS(=O)(=O)c1ccc(-n2nnnc2SCC(=O)NC2CCCCC2)cc1
44,13462,0.400000,NS(=O)(=O)c1ccc(NC(=O)CSc2nnnn2C2CCCCC2)cc1
45,6340,0.398673,N#CCCC[C@H](NC(=O)CN1CCN(S(=O)(=O)c2cccs2)CC1)C(=O)N[C@@H](C(=O)O)c1ccccc1
46,22906,0.397911,NS(=O)(=O)c1ccc2oc(SCC(=O)NC3CCCCC3)nc2c1
47,12768,0.397360,CSCC[C@@H](NC(=O)c1ccco1)C(=O)OCC(=O)Nc1cccc(S(N)(=O)=O)c1
48,6922,0.396838,Nn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nnc1C1CCCCC1
49,6625,0.396412,Nc1[nH]c(=O)n(CCN(CC2CCCCC2)C(=O)Nc2ccc(Cl)cc2)c(=O)c1S(N)(=O)=O
50,19220,0.395554,NS(=O)(=O)c1ccc(NC(=O)C2CCCCC2)c(NC(=O)CN2C[C@H](c3ccccc3)CC2=O)c1
51,3183,0.395285,NS(=O)(=O)c1cccc(NC(=O)COc2ccc(C3CCCCC3)cc2)c1
52,5871,0.395285,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(C3CCCCC3)cc2)cc1
53,8318,0.395285,CC(C)C[C@@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NN
54,2772,0.394636,NS(=O)(=O)c1cc2nc(SCC(=O)NC3CCCCC3)oc2cc1Br
55,10966,0.394636,NC(=O)c1c(N[C@@H](NC(=O)c2ccco2)C(=O)O)sc2c1CCCC2
56,6140,0.394405,NS(=O)(=O)c1ccc(CCNC(=O)[C@H]2CCCN2C(=O)OCc2ccccc2)cc1
57,12097,0.394405,NS(=O)(=O)c1ccc(CCNC(=O)[C@@H]2CCCN2C(=O)OCc2ccccc2)cc1
58,640,0.393029,O=C(CCC1CCCC1)N1N=C(c2ccco2)C[C@H]1c1cccs1
59,7684,0.393029,NS(=O)(=O)c1cccc(NC(=O)CSc2nnnn2C2CCCC2)c1
60,11697,0.393029,NS(=O)(=O)c1ccc(NNC(=O)c2ccnn2C2CCCCC2)cc1
61,12936,0.393029,NS(=O)(=O)c1c(SCC(=O)NC2CCCCC2)ccc2ccccc12
62,14741,0.393029,NS(=O)(=O)c1ccc(NC(=O)Nc2ccnn2C2CCCCC2)cc1
63,18625,0.392953,NS(=O)(=O)c1ccc(NC(=O)COC(=O)[C@@H]2CCCN2C(=O)c2ccccc2Cl)cc1
64,960,0.392232,NS(=O)(=O)c1ccc(NC(=O)C2CCCCC2)c(NC(=O)c2ccccc2)c1
65,8556,0.392232,Nn1c(SCC(=O)Nc2nccs2)nnc1C1CCCCC1
66,8908,0.392232,O=C(CSc1nnnn1C1CCCC1)N1CCN(C(=O)c2ccco2)CC1
67,1647,0.391441,Nn1c(COc2ccccc2F)nnc1SCC(=O)NC1CCCC1
68,4813,0.391441,NS(=O)(=O)c1ccc(NCC[C@@H](c2ccco2)C2CCCCC2)cc1
69,21918,0.391441,Nn1c(Cc2ccccc2Cl)nnc1SCC(=O)NC1CCCCC1
70,730,0.390732,O=C(CN(C1CCCCC1)S(=O)(=O)c1ccc(F)cc1)NCc1cccnc1
71,4924,0.390732,COc1ccccc1NS(=O)(=O)c1cccc(NC(=O)NC2CCCCC2)c1
72,9832,0.390732,NC(=O)C1CCN(Cc2cc(CCC(=O)O)c3cc(S(N)(=O)=O)ccc3n2)CC1
73,12867,0.390567,NS(=O)(=O)c1ccc2oc(SCC(=O)NC3CCCC3)nc2c1
74,14028,0.389872,NS(=O)(=O)c1cccc(NC(=O)[C@H]2CCCCN2C(=O)c2ccco2)c1
75,1692,0.389249,Nn1c(SCC(=O)Nc2ccc(OCC3CC3)cc2)nnc(CCC(=O)O)c1=O
76,12012,0.389249,NS(=O)(=O)c1ccc(NC(=O)C2CCCCC2)c(NC(=O)c2ccc(F)cc2)c1
77,107,0.388322,NS(=O)(=O)c1ccc(SCC(=O)Nc2nc(C3CCCCC3)cs2)nc1
78,5736,0.388322,NS(=O)(=O)c1cccc(NC(=O)CSc2nnc(C3CCCCC3)o2)c1
79,14308,0.388322,NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(C3CCCCC3)o2)cc1
80,16008,0.388322,NS(=O)(=O)c1cccc(NC(=O)CSc2n[nH]c(C3CCCCC3)n2)c1
81,20879,0.388322,NS(=O)(=O)c1ccc(SCc2ccc(C(=O)NC3CCCCC3)o2)nc1
82,22182,0.388322,CCC[C@H]1CCCSc2c1c(C)nc1ccc(C(=O)NCCOC)cc21
83,8560,0.388182,NS(=O)(=O)c1ccc(CNC(=O)[C@H](CC2CCCCC2)NS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1
84,20252,0.387869,NS(=O)(=O)c1ccc2nc(NC(=O)C3CCCC3)sc2c1
85,9311,0.387783,NS(=O)(=O)c1ccc(NC(=O)[C@H]2CCCCN2C(=O)NCc2ccccc2)cc1
86,362,0.387298,Nn1c(SCC(=O)Nc2ccccc2)nnc1C1CCCCC1
87,1324,0.387298,Nn1c(SCC(=O)NC2CCCCC2)nnc1-c1ccccc1
88,4522,0.387298,NNC(=O)CSc1nc(C2CCCCC2)n(-c2ccccc2)n1
89,13571,0.387298,Nn1c(SCC(=O)NC2CCCCC2)nnc1-c1cccnc1
90,7530,0.386790,NC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC(c2cccnc2)CC1
91,21334,0.386459,NS(=O)(=O)c1cccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2ccc(OCC(=O)N3CCC(O)CC3)cc2)c1
92,6911,0.385922,NS(=O)(=O)c1ccc(NC(=O)/C(=C\C=C\c2ccccc2)NC(=O)C2CCCCC2)cc1
93,8000,0.385922,NS(=O)(=O)c1cc(OCc2c(F)cccc2Cl)c(NC(=S)NC(=O)CC2CCCC2)cc1Cl
94,17743,0.385922,CC(=O)N1c2ccc(S(=O)(=O)N3CCC[C@H](C(=O)Nc4ccc(C)cc4C)C3)cc2C[C@@H]1C
95,1461,0.385695,NC(=O)[C@H]1CCCN1C(=O)c1ccc2c(=O)n3c(nc2c1)CCC3
96,1985,0.385695,NS(=O)(=O)c1ccc(Nc2c(CO)cnn2C2CCCCC2)cc1
97,16737,0.385695,NS(=O)(=O)c1cccc(NC(=O)c2sccc2C2CCCCC2)c1
98,3896,0.385276,NS(=O)(=O)c1cccc(NC(=O)c2cccc(NC(=O)C3CCCC3)c2)c1
99,13257,0.384561,NS(=O)(=O)c1ccc(CCNC(=O)CN(C2CCCCC2)S(=O)(=O)c2ccc(F)cc2)cc1
100,7645,0.384482,Nc1nn(-c2ccccc2)nc1C(=O)NC1CCCCC1
