rank,oracle_call,score,smiles
38,12869,0.443678,CC[C@@H](NC(=O)c1cccc(OCc2ccccc2)c1)C(=O)NC1CCCC1
39,9971,0.443533,COCCNC(=O)CN(C(=O)Cn1nnc2ccccc21)C1CCCC1
40,21957,0.443533,NS(=O)(=O)c1ccc2oc(SCC(=O)N[C@H]3CCCC[C@H]3C(=O)O)nc2c1
41,24529,0.443533,C[C@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC1CCCCC1
42,35242,0.442498,CCOC(=O)C1CCN(S(=O)(=O)c2c(C(=O)NCCc3ccc4c(c3)OCO4)c(C)n(C)c2C)CC1
43,21043,0.442326,CCOc1ccccc1NC(=O)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CCCCC1
44,3304,0.441942,CCOC(=O)C1CCN(c2c(NCCN(CC)c3ccccc3)c(=O)c2=O)CC1
45,10866,0.441942,CCCc1cc(C(=O)N2CCC[C@@](Cc3ccccc3)(C(=O)OCC)C2)n(C)n1
46,17472,0.441237,Cn1c(=O)c2c(ncn2CC(=O)NC2CCCCC2)n(C)c1=O
47,4828,0.440732,COCCN(C(=O)CCC(=O)Nc1ccccn1)[C@@H](C(=O)NC1CCCC1)c1ccccc1
48,4602,0.440488,C[C@@H]1CCCC[C@@H]1NC(=O)CN(C(=O)CCC(=O)Nc1ccccn1)c1ccccc1
49,1596,0.439633,CCOC(=O)N1CCC(NC(=O)c2cc(=O)[nH]c3ccccc23)CC1
50,3162,0.439633,CC(=O)c1cc(-c2ccccc2)n(CC(=O)NC2CCCCC2)c1C
51,13311,0.439633,O=Cc1nn(Cc2ccccc2)c(C(=O)O)c1C(=O)OC1CCCC1
52,11557,0.439298,CCOC(=O)[C@H](CC(=O)c1cccs1)NCc1ccccc1C
53,3895,0.439155,CCOCCCN(C(=O)c1ccco1)[C@@H](C(=O)NC1CCCC1)c1ccc2c(c1)OCCO2
54,24127,0.437798,O=C(CSc1nnnn1C1CCCCC1)Nc1ccccc1C(=O)O
55,1797,0.437595,COCCN(C(=O)CNC(=O)C(=O)Nc1nccs1)[C@@H](C(=O)NC1CCCC1)c1ccccc1
56,7307,0.437595,CCCN1CCN(C(=O)Cn2cc(S(=O)(=O)CC(=O)NC3CCCCC3)c3ccccc32)CC1
57,7145,0.437384,CCOC(=O)c1oc2cc(OCC(=O)O)ccc2c1C(=O)OCC
58,957,0.437237,CCn1c(CC(=O)N2CCc3ccccc32)nnc1SCC(=O)N[C@H]1CCC[C@H](C)[C@@H]1C
59,27089,0.436436,O=C(NCCn1cccn1)[C@@H](Cc1ccccc1)C(=O)NC1CCCCC1
60,34316,0.436436,NS(=O)(=O)c1cccc(C(=O)OCC(=O)Nc2ccnn2C2CCCCC2)c1
61,23138,0.435639,O=C(CN(C(=O)CNC(=O)C1CCCCC1)c1ccccc1F)NCCCn1ccnc1
62,6568,0.435194,CCC(CC)C(=O)N1CCC(n2nccc2NC(=O)CCOc2ccccc2)CC1
63,19827,0.434524,O=C(CCCOC(=O)/C=C/c1ccccc1)NCC(=O)Nc1ccccc1CC1CCCCC1
64,11993,0.433555,O=C(CCC(=O)N(CC(=O)NC1CCCCC1)c1ccccc1)Nc1cccnc1
65,5164,0.433013,Cn1c(CCNC(=O)C2CCCCC2)nnc1SCC(=O)Nc1ccccc1
66,35874,0.433013,NS(=O)(=O)c1cccc(NC(=O)C2=C[C@@H](C3CCCCC3)C[C@H](OCc3ccc(CO)cc3)O2)c1
67,1240,0.432426,COc1ccccc1-n1cnnc1SCC(=O)NC(=O)C1CCCCC1
68,7270,0.431934,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)NC[C@@H]1CCCN(C[C@H]2C[C@@H]2Cl)C1
69,8665,0.431934,CCn1nc(C)c(CC(=O)NCCN2CCCC[C@@H]2C)c1OC(=O)CCc1ccco1
70,11036,0.431934,CN(c1ccc(OCC(=O)OCC(=O)NC2CCCCC2)cc1)S(=O)(=O)c1cccs1
71,16925,0.431934,CC(=O)c1cccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2cccs2)c1
72,2770,0.430616,CCOC(=O)N1CCC(NC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)CC1
73,7203,0.430331,CCOC(=O)[C@@H](NC(C)=O)n1cnc2cc(C)c(C)cc21
74,6336,0.429970,COC(=O)C1CCN(C(=O)Cc2c(C(=O)O)[nH]c3ccccc23)CC1
75,10682,0.429970,CC(C)[C@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)NC1CCCC1
76,10807,0.429669,CCOC(=O)C1(CCCc2ccccc2)CCN(C(=O)[C@H](C)n2cncn2)CC1
77,13383,0.429669,N#CCNC(=O)c1nn(CCCC(=O)NC2CCCCC2)c(=O)c2ccccc12
78,2615,0.428952,CCOC(=O)C1CCN(C(=O)CCc2nc(-c3ccc(Cl)cc3)no2)CC1
79,2937,0.428952,CCOC(=O)c1c(C2CC2)csc1NC(=O)COC(=O)c1cnc(Cl)c(Cl)c1
80,19036,0.428952,COc1ccccc1NC(=O)c1nnn(CC(=O)NC2CCCCC2)c1N
81,30070,0.428952,CCOC(=O)C1CCN(C(=O)Cn2nc(-c3ccccc3)ccc2=O)CC1
82,21276,0.428746,COc1ccc(/C=N/NC(=O)CCc2nn(C3CCCCC3)c(=O)n(C)c2=O)c(OC)c1
83,1032,0.428353,CCC(=O)Nc1ccc2c(c1)ncn2C1CCCCC1
84,14398,0.428174,CC(=O)Nc1ccc2nc(SCC(=O)N(C)C3CCCCC3)sc2c1
85,17324,0.428174,CCCn1nc(C(=O)OCC(=O)N2CCCC2)c2ccccc2c1=O
86,11575,0.427247,CCOC(=O)N1CCN(C(=O)c2cnn3c(C(F)F)cc(C4CC4)nc23)CC1
87,2203,0.427179,CCOC(=O)[C@]1(Cc2ccc(OC(C)=O)cc2)CCCN(C(=O)CCc2ccccc2)C1
88,12883,0.427179,CCOC(=O)N1CCN(c2nc3c(C)cccn3c(=O)c2/C=C(\C#N)C(=O)NC(C)C)CC1
89,5429,0.426401,COCCn1c(SCC(=O)NC2CCCC2)nnc1-c1ccoc1C
90,5946,0.426401,CSCC[C@@H](NC(=O)COc1ccc(F)cc1)C(=O)OCC(=O)c1cc(C)n(C)c1C
91,14445,0.426401,CC[C@@H](C(=O)NC1CCCCC1)N1C(=O)c2cccc3cccc1c23
92,15346,0.426401,CCOc1cccc(CN2CCC(n3nccc3NC(=O)C3CCCC3)CC2)c1
93,18129,0.426401,O=C(O)[C@@H]1CCCCN1S(=O)(=O)c1cc2ccccc2s1
94,11353,0.425685,O=C(Cc1ccccc1)NCC(=O)N(C[C@@H]1CCCO1)[C@H](C(=O)NC1CCCCC1)c1cccnc1
95,971,0.425628,CC[C@H](C(=O)NC1CCCC1)N(Cc1ccc(F)cc1)C(=O)CCCOc1ccccc1
96,16570,0.425628,CCN(CC)C(=O)CN[C@H]1CCC[C@H](n2nccc2NC(=O)CCCc2ccccc2)C1
97,20706,0.425561,COC(CNC(=O)C(=O)c1cn(CC(=O)N2CCCC2)c2ccccc12)OC
98,16681,0.425481,CN(C(=O)n1cc(NC(=O)c2cccs2)cn1)C1CCCCC1
99,27311,0.425481,Nc1nc(=O)n(CCOC(=O)C2CCCCC2)c2ccccc12
100,37260,0.424918,NS(=O)(=O)c1cccc(NC(=O)[C@@H](CCC2CCCCCC2)CC(=O)Nc2nnc(C3CC3)s2)c1
