rank,oracle_call,score,smiles
28,8952,0.434714,CCOc1ccccc1NC(=O)N1CCC[C@H]1C(=O)Nc1nnc(C2CC2)o1
29,6629,0.432426,CCn1c(SCC(N)=O)nc2cc(S(=O)(=O)N(C)C3CCCCC3)ccc21
30,3768,0.431934,CC(=O)c1cccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2cccs2)c1
31,5088,0.430946,CCOCCC[C@H](C=O)NC(=O)[C@@H](NCC(=O)N1CCCCC1)c1ccc2ccccc2c1
32,7316,0.429669,CC(=O)N[C@H](Cc1cccc2ccccc12)C(=O)NNC(=S)NC1CCCCC1
33,1989,0.428174,CC[C@@H](NC(=O)OC(C)(C)C)C(=O)OCC(=O)c1cc2ccccc2o1
34,4381,0.427327,CCOC(=O)[C@H]1CCCN(C(=O)c2sc3ccccc3c2Cl)C1
35,6859,0.427247,COCN(CC(=O)NC(=O)NC1CCCCC1)c1ccc2ccccc2c1
36,3793,0.426401,Cc1cc(NC(=O)CCC(=O)N(CC(=O)NC2CCCCC2)Cc2ccc3c(c2)OCO3)no1
37,7750,0.426401,CCOC(=O)c1c(NC(=O)CN2CC[C-](C(=O)c3ccc(F)cc3)CC2)sc2c1CCCCC2.[H+]
38,3882,0.425628,COc1cccc(C(=O)N[C@H](C(=O)NC2CCN(C(=O)c3cccs3)CC2)C(C)C)c1OC
39,3941,0.425561,CC[C@H]1CCCCN1CCCNC(=O)c1c(O)c2ccc(OC)cc2[nH]c1=O
40,2340,0.423207,CCOC(=O)C1(C[C@@H]2CCCCO2)CCN(Cc2nc(-c3cccs3)oc2C)CC1
41,8509,0.422921,CCOc1c2ccc(C(=O)N[C@@H](C)C[C@@H]3CC=CCC3)cc2nn1CC
42,8702,0.422921,CCOC(=O)c1cc2ccsc2nc1CN1CCN(C(=O)OCC)CC1
43,6438,0.421860,Cc1ccc2cc(CCNC(=O)C3CCCCC3)c(=O)[nH]c2c1C
44,796,0.421212,CCOc1cccc(Sc2cc(C(=O)NC3CCCCCC3)c(C)o2)c1
45,1105,0.421212,COc1cccc([C@@H](NC(=O)c2ccco2)NC(=O)C2CCCCC2)c1
46,2494,0.420084,COc1ccc(CN2CCCC[C@@H]2C(=O)NC2Cc3ccccc3C2)cc1NC(C)=O
47,5585,0.420084,C[C@H](NC(=O)Cc1cccc2ccccc12)C(=O)N1CCCCC1
48,7030,0.420084,CCOC(=O)c1cc2c3c(c(C)nc2c(C)c1C(=O)OCC)CCC3
49,9579,0.420084,Cn1cccc1C(=O)Nc1ccc(NC(=O)CC2CCCC2)cc1
50,5171,0.419014,O=C(N[C@H](Cc1ccccc1)C(=O)O)c1ccccc1SCC(=O)N1CCCC1
51,5474,0.417424,COc1cc(Cl)c([C@@H](C(=O)NC2CCCCC2)N(C)C(=O)c2cccnc2)cc1Cl
52,7885,0.417424,COC(=O)c1[nH]c2ccccc2c1NC(=O)CN1CCN(C2CCCCC2)CC1
53,8039,0.417424,Cc1ccc2oc(C(=O)N3CCC[C@@H]3C(=O)NCCCCCCC(N)=O)c(C)c2c1
54,6520,0.417029,CC(=O)N[C@H](Cc1cccc(C)c1)C(=O)NC1CCN(C(=O)NCc2ccccc2)CC1
55,7598,0.415605,CCOc1c2ccc(C(=O)NCC(=O)O)cc2nn1CC
56,7938,0.414578,O=C(CCc1ccccc1)Nc1ccccc1C(=O)NCC1CCCCC1
57,7744,0.413803,CCC(=O)[C@@H]1CCCN(C(=O)c2ccc(OC)c(OC3CCN(C(=O)c4ccccc4)CC3)c2)C1
58,5614,0.413449,Cn1c(=O)n(CC(=O)N/N=C/C2CCCCC2)c2ccccc21
59,1919,0.412968,O=C(NCC(=O)N1CCC[C@H]1C(=O)OCc1ccc(Br)cc1)c1ccccc1
60,1594,0.412759,COC(=O)c1ccc(S(=O)(=O)N(CC(=O)NC2CCCC2)c2ccccc2OC)cc1
61,7259,0.412393,CCCCn1cc(C(=O)COC(=O)C2CCN(S(=O)(=O)c3ccc(C(C)(C)C)cc3)CC2)c(=O)[nH]c1=O
62,3646,0.411877,Cc1c(C=O)c2ccccc2n1CC(=O)NC1CCCC1
63,9522,0.411877,Cc1nc2ccccc2c(=O)n1NC(=O)C1CCCCC1
64,9374,0.411693,CC(=O)N[C@H](C(=O)N1CC[C@H](c2c[nH]c3ccccc23)C1)C(C)C
65,9279,0.411527,CCOC(=O)c1c(N[C@H](C(=O)Nc2nccs2)C(=O)OC)cc(C)nc1C
66,6636,0.411239,O=C(OCC(=O)N(Cc1ccccc1)C1CCCC1)c1ccccc1N1CCCC1
67,4156,0.410997,CC[C@H]1CCCCN1C(=O)c1cccc([C@H](C(=O)NC2CCCCC2)N2CCc3ccccc32)c1
68,919,0.409960,CCOC(=O)N1CCN(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)CC1
69,5986,0.409960,CCCn1[c-]([O-])[c+](OC[C+]([O-])NC2CCCC2)[c+]2[cH-][c+](Cl)[cH-][cH+][c-]21
70,8735,0.409878,COc1cc2[nH]c(C(=O)N3CCCCC3)c(NC(=O)C(C)C)c2cc1OC
71,89,0.409804,CCOc1ccc2c(C)c(C(=O)N3CC[C@@H](N4CCC(O)CC4)[C@H](O)C3)oc2c1
72,2720,0.409736,CC[C@H]1CCCCN1c1nc2c(C)cccn2c(=O)c1/C=C\C(=O)NC[C@H]1CCCO1
73,1082,0.408248,O=C(NC1CCCC1)C(=O)c1c[nH]c2ccccc12
74,3451,0.408248,CCCC(=O)[C@@H]1CCCN(Cc2nc3cc(OC)c(OC)cc3c(=O)[nH]2)C1
75,3908,0.408248,CC(=O)Nc1ccc2c(c1)ncn2C1CCCCC1
76,9398,0.408248,O=C(CSCc1ccccc1)Nc1ccc(OC(=O)C2CCCC2)cc1
77,3355,0.406838,C[C@H](O)C[C@@H]1CN([C@@H](C(=O)NC[C@H]2CCCO2)c2ccccc2)CCN1C(=O)c1ccccc1
78,2328,0.406711,O=C(Nc1ccc(OC(F)F)cc1)[C@H](Cc1ccccc1)NCC1CCCCC1
79,5077,0.406711,CC(=O)O[C@@H](C(=O)C(=O)N1CCCCC1)c1ccccc1-c1ccc(C(=O)O)cc1
80,5521,0.406638,COCCn1c(SCC(=O)N2CCCCC[C@H]2C)nc2ccccc2c1=O
81,4583,0.406558,CCC(=O)Nc1ccc2c(c1)nc1n2CCN(C2CCCCC2)C1
82,412,0.405190,COc1ccc(N(C(=O)CNS(=O)(=O)c2ccc(OC)cc2)C2CCCCC2)cc1
83,1774,0.405190,O=C(CC[C@H]1COc2ccccc2O1)Nc1cccc(C(=O)NC2CCCC2)c1
84,2555,0.405190,CC[C@H](C)c1csc(CN2CCC(CCC(=O)Nc3cc(Cl)ccc3OC)CC2)n1
85,8328,0.405190,CCOc1ccc(CCNC(=O)/C(=C\c2cccs2)NC(=O)C2CC2)cc1OCC
86,4924,0.405046,COC(=O)[C@@H]1CCC[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@@H]3C[C@H]21
87,7141,0.405046,CCOC(=O)Cc1cnc(NC(=O)CSCC(=O)N(C)c2ccc(C)cc2)s1
88,7725,0.404888,CC(=O)c1ccc2oc(C(=O)OC/C=C\C(=O)NC[C@@H](C)O)c(C)c2c1
89,4551,0.403882,CCOc1ccc(C(=O)NC2CCN(C(=O)Nc3cccc(OC)c3)CC2)cc1CN(C)C
90,967,0.403687,CCOC(=O)C1(Cc2ccccc2)CCN([C@H](C)CCc2ccc(OC)cc2)CC1
91,6996,0.403473,COc1ccccc1C1CCN(C(=O)c2ccc(NC(=O)C(C)C)cc2)CC1
92,6274,0.402694,CCOC(=O)c1c(Nc2ccc(C(=O)O)cn2)ncn1C
93,4863,0.402200,CCCOc1ccc(N2C[C@@H](C(=O)Nc3ccccc3C(=O)NC(C)C)CC2=O)cc1
94,9493,0.401340,COC(=O)c1c(C)[nH]c(C(=O)COC(=O)[C@H](NC(=O)[C@@H](CC(=O)O)NC(C)=O)C(C)C)c1-c1ccccc1
95,1176,0.401269,Cn1c(=O)n(C)c2cc(C(=O)N[C@@H]3[C@@H]4CC[C@@H](C4)C3(C)C)ccc21
96,2457,0.401269,Cc1ccc(-c2nnc(SCC(=O)NC3CCCC3)n2C)cc1
97,5235,0.400471,[H]/N=c1\n(C)c2ccccc2n1[C@H](C)C(=O)OCC
98,1400,0.400381,CC(=O)N[C@@H](C(=O)O[C@H](C)C(=O)Nc1sc2c(c1C#N)CCC2)c1ccccc1
99,4164,0.400381,O=C(C/C=C/c1ccccc1)Nc1ccc(C(=O)OC2CCCCC2)cc1Cl
100,7243,0.400381,CCOC(=O)N1CCN(CCC(=O)NCc2csc(-c3ccccc3)n2)CC1
