rank,oracle_call,score,smiles
74,11460,0.424094,COc1cccc(C[C@@H](NC(C)=O)C(=O)NC2CCN(C(=O)Nc3ccccc3C)CC2)c1
75,3710,0.423896,CCOC(=O)[C@H]1CCCN(C(=O)c2cc(COc3ccccc3SC)on2)C1
76,1115,0.423659,COCCn1c(SCC(=O)NC2CCCC2)nc2cccnc21
77,6384,0.423207,COc1ccc(S(=O)(=O)NCC(=O)Nc2cc(C)on2)cc1C(=O)NC1CCCCC1
78,6011,0.422921,O=C(COC(=O)c1n[nH]c(C2CCCCC2)cc1=O)c1ccccc1Br
79,32590,0.422921,Nn1c(SCC(=O)NNC(=O)C2CCCCC2)nc2ccccc2c1=O
80,15523,0.422577,O=C(CC1CCCC1)OCn1nnc2ccccc2c1=O
81,6185,0.422249,COCCn1c(N)c(N(C(=O)c2cccc(C)c2)C2CCCCC2)c(=O)[nH]c1=O
82,126,0.421998,CCOC(=O)N1CCC(N2Cc3cccc(C(=O)Nc4cc(OC)c(OC)c(OC)c4)c3C2=O)CC1
83,38263,0.421637,NS(=O)(=O)c1ccc(Oc2ccccc2)c(NC(=O)COC(=O)CCC2CCCC2)c1
84,13746,0.421212,O=C(COC(=O)c1ccc2ccccc2c1)NC(=O)CN1CCCCC1
85,4762,0.420703,O=C(COn1nnc2ccccc21)NCC1CCCCC1
86,1596,0.420622,Cn1c(CC(=O)Nc2ccc(F)cc2F)nnc1SCC(=O)NC1CCCCC1
87,15525,0.420622,NS(=O)(=O)c1ccc(NC(=O)[C@@H](Cc2cccs2)NC(=O)C2CCCCC2)cc1
88,3006,0.420084,CCOc1ccc(-n2cnnn2)cc1S(=O)(=O)NC1CCCCC1
89,3109,0.420084,Cc1cc(N(CC(=O)NC2CCCCC2)C(=O)c2cccs2)no1
90,4025,0.420084,CCOC(=O)c1sc2ncnc(NCC(=O)OCC(=O)OC)c2c1C
91,9214,0.419524,CCCNC(=O)Cn1c(=O)n(CC(=O)N2CCCCC2)c(=O)c2sccc21
92,9793,0.418854,CCOc1cccc2c(=O)n(C)/c(=N/C3CCCCC3)oc12
93,30123,0.418854,Nn1cnc2c(NC3CCCCC3)nc(NCC(=O)O)nc21
94,15620,0.418548,O=C(CSc1nnc(CNC(=O)[C@H]2CC(=O)N(c3ccccc3)C2)o1)NC1CCCC1
95,3494,0.418330,CCn1c(SCC(=O)NC2CCCCC2)nnc1-c1cccnc1
96,1779,0.418121,COc1ccccc1C[C@@H](NC(C)=O)C(=O)Nc1ccccc1C(=O)NC[C@@H]1[CH-]C[C@H](C)CC1.[H+]
97,24123,0.417424,Cn1c(N)c(C(=O)COC(=O)[C@@H]2CCCCN2S(=O)(=O)c2cccs2)c(=O)n(C)c1=O
98,2418,0.417029,COc1cccc(N(CC(=O)NCCSC2CCCCC2)S(=O)(=O)c2ccc(C)cc2)c1
99,5189,0.416598,CCNC(=O)NC(=O)[C@@H](C)OC(=O)c1oc2ccc(OCC)cc2c1C
100,11461,0.416598,O=C(Nc1c(O)n(Cc2ccco2)c(=O)[nH]c1=O)NC1CCCCC1
