rank,oracle_call,score,smiles
23,13103,0.450988,C[C@@H](Oc1ccc(-c2n[nH]c(=O)n2CC2CCCCC2)cc1)C(=O)O
24,13375,0.450694,N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)NCCC1CCCCCC1
25,4613,0.450443,CCOc1ccc(NC(=O)CN(CC2CCCCC2)C(=O)Nc2ccccc2)cc1OCC
26,15318,0.449013,CN(C)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)NCC1CCCCC1)n2C
27,7977,0.448944,CCOc1ccc(N(CC(=O)NC2CCCCC2)S(=O)(=O)c2c(C)noc2C)cc1
28,237,0.447214,COc1ccc(OC(C)=O)c2oc(=O)c(CC(=O)NCC3CCCCC3)cc12
29,8501,0.447214,CCC[C@H](C(=O)O)[C@H](OC(=O)CC(=O)Nc1ccc(C(C)C)cc1)c1ccc(Cl)cc1
30,9683,0.447214,Cn1c(=O)c2c(ncn2CC(=O)NCC2CCCCC2)n(C)c1=O
31,14677,0.447214,C[C@@H](CCn1cccn1)NC(=O)CCc1nnc(C2CCCCC2)o1
32,16816,0.447214,CCOCCCn1c(SCC(=O)NC2CCCCC2)nc2cc(OC)c(OC)cc2c1=O
33,12661,0.445503,CC(=O)N[C@@H](Cc1nccn1C)C(=O)N/N=C/[C@H](c1ccccc1)C1CCCCC1
34,11079,0.445435,CCOC(=O)[C@H]1CCCN(CCCNC(=O)Cc2cn(C)c3ccccc23)C1
35,4304,0.445362,COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)CCC1CCCCC1
36,7687,0.443678,O=C(N[C@H](Cc1ccccc1)C(=O)OCC(=O)N1CCCC1)c1ccccc1
37,7911,0.443533,CCOc1ccccc1-c1nnc(SCC(=O)NC2CCCCC2)n1C
38,14371,0.443533,CCOC(=O)[C@@H]1CCCN(C(=O)Cc2coc3cc4c(cc23)CCC4)C1
39,3044,0.443375,CCn1c(=O)cc(OCC(=O)NC2CCCCC2)c2ccccc21
40,9470,0.443375,CCCN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cc3sccc3n1C)C2
41,16283,0.443375,O=C(COC(=O)c1cc2ccccc2cc1O)NC1CCCCC1
42,6083,0.442141,CCOC(=O)C1CCN([C@@H](Cc2ccc(OC)cc2)c2nnnn2CCC(C)C)CC1
43,827,0.441237,Cn1c(=O)c2ncn(CC(=O)NC3CCCCC3)c2n(C)c1=O
44,17021,0.440732,CC[C@H](C)NC(=O)C1CCN(S(=O)(=O)c2ccc3nc4c(c(C(=O)O)c3c2)CCCCC4)CC1
45,12525,0.439941,CN1[C@@H](C(=O)NC2CCCCC2)C[C@H]2Cn3c(nc4cc(Cl)c(Cl)cc43)[C@H]21
46,18267,0.439298,Cn1c(=O)c2sccc2n(CC(=O)NCC2CCCCC2)c1=O
47,11030,0.437798,CCN(CC)C(=O)C(=O)c1cc2sccc2n1CCCNC(=O)C1CC1
48,175,0.437237,C[C@H](C(=O)OCc1ccccc1)C(=O)c1cc(NC(=O)C2CC2)ccc1N1CCOCC1
49,4131,0.436436,O=C(Nc1cc(NC(=O)C2CCCCC2)ccc1C(=O)O)c1ccc(Br)cc1
50,5366,0.436436,CCOC(=O)COc1ccc(CNc2c(N3CCC(C)CC3)c(=O)c2=O)cc1
51,18402,0.436051,O=[C-]N(Cc1ccccc1)/C(=C/C(=O)O)C(=O)OCC(=O)N(c1ccccc1)C1CCCCC1.[H+]
52,6387,0.435639,CN(C1CCCCC1)S(=O)(=O)c1ccc(Cl)c(C(=O)OCC(=O)NC(=O)c2ccccc2)c1
53,1686,0.435494,CCOC(=O)[C@@H]1CCCN(C(=O)c2oc3ccc(Br)cc3c2C)C1
54,10396,0.435494,O=C(COC(=O)c1cccc2ccccc12)NC1CCCCC1
55,2667,0.435194,CCOc1ccc(-c2ccc(/C=N\NC(=O)CC(=O)NC3CCCCC3)o2)cc1F
56,8021,0.434959,O=C(CCCNC(=O)C1CCN(Cc2ccco2)CC1)Oc1ccc(OC(=O)C2CCCCC2)cc1
57,5176,0.434524,CO[C@@]1(C(=O)NC2CCCC2)CC(=O)N(CCc2ccccc2)C(=O)N1c1cccc(C(=O)O)c1
58,8436,0.434194,CCOc1ccc(C(=O)CSc2nnc(C3CCCCC3)n2N)cc1C
59,13043,0.433629,CCOC(=O)[C@@H]1CCCN(C(=O)c2cc(=O)[nH]c3ccccc23)C1
60,15461,0.433555,CCOc1ccc(Cc2noc(CCC(=O)NCC3CCCCC3)n2)cc1OCC
61,3634,0.432493,CCOC(=O)N1CCC(N2Cc3cccc(C(=O)NCc4ccc(OC)cc4)c3C2=O)CC1
62,17147,0.432493,CSCC[C@H](NC(=O)c1ccc(Cl)cc1)C(=O)OCC(=O)N1CCN(c2ccccc2)CC1
63,116,0.432426,CCC(=O)Nc1cccc(-n2nnnc2SCC(=O)NC2CCCC2)c1
64,11330,0.432426,CS(=O)(=O)Nc1nc2n(n1)[C@@H](C1CCCCC1)C[C@H](c1ccccc1)N2
65,1290,0.431788,O=C(COn1nc2ccc(C(=O)O)cc2n1)OC[C@@H]1CCCCO1
66,16163,0.431092,CCOC(=O)[C@H]1CCCN(C(=O)c2cnn3cccnc23)C1
67,2737,0.429970,COCCOC(=O)CSc1nc2cccnc2n1C1CCCCC1
68,7499,0.429970,COCCNc1nc2ccccc2n1CC(=O)NC1CCCCC1
69,9267,0.429970,COCCn1c(SCC(=O)NC2CCCCC2)nc2ccccc21
70,14270,0.429970,CCCCOC(=O)N/C(=C\c1cn(C)c2ccccc12)C(=O)OCC
71,2474,0.429669,CCOC(=O)[C@@H]1CCCN(S(=O)(=O)c2sc(NC(=O)c3ccccc3F)nc2C)C1
72,9358,0.428952,CCOc1ccccc1N(CC(=O)NC1CCCC1)S(=O)(=O)c1cccs1
73,5316,0.428026,COC(=O)/C=c1/s/c(=C(\C#N)C(=O)NC2CCCCC2)n(-c2ccc(F)cc2)c1=O
74,8861,0.428026,Cc1cc(C(=O)COC(=O)c2ccc(N)cc2)c(CCC(=O)O)n1C[C@H]1CCCO1
75,10710,0.427247,CCn1c(CNc2ccc(Cl)cc2)nnc1SCC(=O)OC1CCCCC1
76,7885,0.427179,COc1cc(C(=O)CCNc2ccc(NC(=O)C3CCCCC3)cc2)cc(OC)c1OC
77,9211,0.426401,CC/C=N\NC(=O)c1oc2ccccc2c1NC(=O)C1CCCCC1
78,17603,0.426401,O=C(CCn1nnc(-c2cccs2)n1)NC[C@H]1CC[C@@H](C(=O)O)CC1
79,18338,0.425628,C[C@H](OC(=O)CSc1nc(-c2ccccc2)cc(C(F)(F)F)n1)C(=O)N[C@H]1CCCC[C@@H]1C
80,980,0.425561,O=C(Oc1cc(Br)cc2c(C(=O)N[C@@H](O)CO)cccc12)OC1CCCCC1
81,412,0.425481,CC[C@@H](C(=O)NC1CCCCC1)n1c(-c2cccs2)n[nH]c1=S
82,6045,0.425481,COCC(=O)N(Cc1nc2ccccc2n1C)C1CCCCC1
83,11915,0.424795,COc1cc(=O)oc2cc(O[C@@H](C)C(=O)N[C@@H](CC3=CCCCC3)C(=O)O)c(Cl)cc12
84,11817,0.423659,CC(C)OC(=O)c1cc2c(ccn2C)n1CC(=O)N1CCCCC1
85,2026,0.422921,COC(=O)c1cn(C)c2ccc(S(=O)(=O)N(C)C3CCCCC3)cc2c1=O
86,11578,0.422577,O=C(NCCn1c(=O)oc2ccccc21)C1CCCCC1
87,536,0.422249,CCOC(=O)C1CCN(C(=O)c2cc3c(s2)-c2ccc(Cl)cc2S(=O)(=O)C3)CC1
88,8742,0.422249,CCOC(=O)c1c(-c2ccc3c(c2)OCO3)csc1NC(=O)CN1CCCC1
89,9143,0.421860,C[C@@H]1CCCC[C@@H]1NC(=O)CCS(=O)(=O)c1cccc2nonc12
90,682,0.421212,CCOC(=O)c1ccc(CC(=O)NCC2(c3ccccc3)CCCC2)o1
91,6503,0.421212,COc1ccc([C@@H](OC(=O)c2ccco2)C(=O)NC2CCCCC2)cc1
92,12541,0.421212,Cc1ccccc1-n1cc([C@H](CCC#N)NC(=O)C2CCCCC2)cn1
93,13573,0.421212,Cc1ccc(CN(CC(=O)NC2CCCCC2)C(=O)c2csnn2)cc1
94,15590,0.421212,C[C@H](c1cccs1)N(C)C(=O)CCc1nnc(CCC2CCCCC2)o1
95,13158,0.420703,CCOC(=O)C(Nc1cccc2ccccc12)C(=O)OCC
96,242,0.420622,CCOC(=O)[C@@H]1CCCN(S(=O)(=O)c2cccc(C(=O)Nc3ccccc3)c2)C1
97,568,0.420560,CCOc1ccc([C@H](C(=O)NC2CCCC2)N(Cc2cccs2)C(=O)C2=C(N)/C(=C(/N)[O-])N=[S+]2)cc1
98,2206,0.420084,CCOC(=O)N1CCC(N(CCC(=O)Nc2ccccc2)Cc2ccc(F)cc2)CC1
99,4614,0.420084,CCOC(=O)c1cc(NC(=O)c2cc(C)on2)cc(C(=O)OCC)c1
100,5164,0.420084,Cc1nn(C)c(C)c1CN1CCC(n2nccc2NC(=O)CCC2CCCCC2)CC1
