rank,oracle_call,score,smiles
45,2528,0.417507,O=C(NCCc1[c-]n2cc[s+]c2[n-]1)C1CCCCC1.[H+]
46,3282,0.417029,CCOC(=O)C1CCN(S(=O)(=O)c2cccc(C(=O)Nc3ccc4c(c3)OCO4)c2)CC1
47,6394,0.417029,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)O
48,1840,0.416598,CC(C)(C)c1cnc(CCC(=O)Nc2nnc(C3CCCCC3)s2)o1
49,1934,0.416598,Cc1cccc(N(CC(=O)NC2CCCC2)C(=O)c2cnsn2)c1C
50,775,0.416207,CCOC(=O)CNC(=O)Cn1ccc2c(OCC(=O)OCC)cccc2c1=O
51,3755,0.415851,CCOc1ccc(CN2CCC(C(=O)Nc3cccc(C)c3)CC2)cc1C(=O)OC
52,5153,0.415851,CCOCCCNC(=O)[C@H]1CCCN1S(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C
53,2180,0.415227,Cc1nn(Cc2ccc(C(=O)NC3CCCCC3)o2)c(C)c1Br
54,5352,0.413449,CCOC(=O)N(NC(=O)C(CC)CC)c1nc2ccc(F)cc2s1
55,189,0.412968,CC(=O)NCCC(=O)N1CCC[C@H](C(=O)c2ccc3c4c(cccc24)CC3)C1
56,1213,0.412968,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
57,2253,0.412968,COCC[C@H]1CCCCN1C(=O)c1cc(COc2ccc(C(C)=O)cc2)on1
58,4938,0.412968,Cc1ccc2nc(N3CCC(C(=O)NC4CCCCC4)(C(C)C)CC3)sc2c1
59,1128,0.412568,COc1cc(C(=O)OCC(=O)Nc2nc(Cl)cc(C)c2Cl)ccc1OC1CCN(C(C)=O)CC1
60,4574,0.412568,CCOC(=O)N1CCN(C(=O)COC(=O)CNC(=O)COc2cccc3ccccc23)CC1
61,6695,0.411877,CCOC(=O)COc1ccc2c(c1)c(C(C)=O)c(C)n2CC
62,414,0.411693,CC[C@H]1CCCCN1S(=O)(=O)c1cc2cc(C(=O)OC)ccc2[nH]1
63,1569,0.411693,CCOC(=O)c1c(CSCC(=O)O)n(C)c2cc(Br)c(OC)c(O)c12
64,9028,0.411239,C[C@H](C(=O)NC1CCCCCC1)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@]2(C)C1=O
65,1990,0.409878,COc1ccccc1C(=O)Nc1ccccc1C(=O)NC1CCCCC1
66,4422,0.409878,CCC[C@H](NS(=O)(=O)c1ccc(Oc2c(C)cc(C)cc2C)cc1C)C(=O)O
67,5646,0.409878,O=C(NC1CCCC1)[C@H]1CCCCN1S(=O)(=O)c1cccc2nonc12
68,8798,0.409878,CCOC(=O)COc1c(F)c(F)c2c(=O)[nH]c(C(=O)NCC(C)C)cc2c1F
69,8868,0.409878,CCCN(CC)CCCNC(=O)Cn1c(C(=O)OCC)cc2c1ccn2C
70,333,0.409804,CC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)[C@H]4CCCC[C@H]4C3=O)cc2)cc1
71,1166,0.409804,CC(=O)Nc1ccc(NC(=O)[C@H](c2ccccc2)N2CCCCC2)c(C(=O)O)c1
72,7626,0.406777,COc1ccc(CN2CCC(NC(=O)[C@@H](Cc3cccc(OC)c3)NC(C)=O)CC2)cc1
73,953,0.406711,COc1cccc(/C=N/NC(=O)/C(=C/c2cccs2)NC(=O)C2CCCCC2)c1
74,3221,0.406711,COc1ccc(C(=O)N2CCCC[C@@H]2C(=O)Nc2cc(OC)c(OC)c(OC)c2)o1
75,8635,0.406711,Cc1cc(C#CCOCc2ccccc2)sc1NC(=O)CN(C)C1CCCCC1
76,1726,0.406469,CN(C(=O)Cn1nnc2ccccc2c1=O)C1CCCCC1
77,6500,0.404888,CCOC(=O)[C@@H]1CCCN(Cc2cn(C)nc2-c2ccc(F)cc2)C1
78,1089,0.404714,CS(=O)(=O)n1cc(C(=O)NC2CCCC2)c(=O)c2ccccc21
79,4964,0.403882,C[C@@H](OC(=O)/C=C/c1cccs1)C(=O)NC1CCN(C(=O)NCc2ccc(F)c(F)c2)CC1
80,8462,0.403882,COC(=O)c1ccccc1NC(=O)CN(C)CC(=O)Nc1ccc(C2(O)CCCCC2)cc1
81,9406,0.403882,Cc1noc(/C=C/c2ccccc2)c1S(=O)(=O)N1CCC(C(=O)NCCCOC(C)C)CC1
82,2948,0.403473,CCOC(=O)c1ccccc1NC(=O)N(CC)S(=O)(=O)c1ccc(C(C)=O)cc1
83,6390,0.403473,COCc1ccc(C(=O)N2CCC[C@H](C(=O)c3ccc(SC(C)C)cc3)C2)o1
84,1748,0.403239,COc1ccc2c(C)c(CCC(=O)N3[C@H](C)CCC[C@H]3C)c(=O)oc2c1
85,6143,0.403239,O=C(CCS(=O)(=O)c1cccc2cccnc12)NC1CCCCCC1
86,6038,0.402911,COC(=O)[C@]1(Cc2ccccc2)[C@H]2[C@H](CC(=O)[C@@H]2CC(=O)C(=O)N2CCCC2)CN1C(=O)c1ccccc1
87,5759,0.402694,COc1cccc2[nH]c(C(=O)NC3CCCCC3)cc12
88,6022,0.402694,CN(C(=O)Cn1nnc2ccccc21)C1CCCCC1
89,7839,0.402457,CO[C@@H](Cn1cc([C@H](CO)Nc2ccc(OC[C@@H]3COCCO3)cc2)nn1)C1CCCC1
90,2554,0.402200,CCOC(=O)C1=C(Nc2ccccc2)C[C@@](C)(O)[C@@H](C(=O)OCC)[C@@H]1c1ccccc1
91,7851,0.402200,CCOc1ccc(OCC(=O)N2CCC[C@@H](C(=O)NCCc3ccccc3)C2)cc1
92,3072,0.401918,CC(C)NC(=O)N1CCC(n2nccc2NC(=O)CCc2ccccc2)CC1
93,6892,0.401918,O=C(NCC1CCCCC1)c1ccc(CS(=O)(=O)Cc2ccccc2)cc1Cl
94,7084,0.401918,COc1cc(NC(=O)CCC(=O)N2CCCC2)ccc1NC(=O)c1cccs1
95,4985,0.401610,CCCOC(=O)O/C=C(\Cc1cc2ccccc2[nH]c1=O)C(=O)OCC
96,6561,0.401269,CCOc1ccc2c(C)c(CCC(=O)NC3CC3)c(=O)oc2c1C
97,1421,0.401048,COc1ccc(NC(=O)[C@@H]2CCCN2C(=O)c2cccs2)cc1OCC(=O)N1CCOCC1
98,2012,0.401048,Cc1c(C(=O)O[C@H](C)C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)nnn1-c1cccc(C(=O)O)c1
99,2879,0.400729,CCOC(=O)c1cc(C(C)=O)c(CN2CCC(CO)(CCOc3ccccc3)CC2)[nH]1
100,4499,0.400729,CCCc1ncc([C@H](C)NC(=O)[C@@H]2CCC(=O)N(CCc3ccc(OC)cc3)C2)cn1
