rank,oracle_call,score,smiles
33,5011,0.435494,CCOc1ccc2nc(SCC(=O)NC3CCCCC3)[nH]c2c1
34,6127,0.435494,O=C(COC(=O)c1ccc(-n2cnnn2)cc1)NC1CCCC1
35,3277,0.435194,O=C(O)/C=C/C(=O)Nc1cccc(OC(=O)c2ccc(OC3CCCCC3)cc2)c1
36,587,0.434714,CCOC(=O)[C@@H](C)NC(=O)c1cccc(S(=O)(=O)Nc2ccc(OCC)cc2)c1
37,7328,0.433555,COc1ccc2[nH]c3c(c2c1)CCN1C(=O)N([C@H](C)C(=O)NC2CCCC2)C(=O)[C@@]31C
38,5890,0.433013,CSCC[C@H](NC(=O)COc1cccc2ccccc12)C(=O)N1CCCCC1
39,2526,0.432493,CCOc1ccccc1C(=O)OCC(=O)N1CCC(c2c(C)nc3n(c2=O)CCCC3)CC1
40,2635,0.431331,CC(=O)Nc1ccc(NC(=O)CSc2nnc(NC(=O)C3CCCC3)s2)cc1C
41,5770,0.431092,CCOc1cccc2cc(C(=O)NC3CCCC3)c(=O)oc12
42,180,0.430678,CCOC(=O)N1CCC(NC(=O)c2cc(-c3ccc(Cl)cc3)[nH]c2C)CC1
43,213,0.430678,CCOC(=O)c1[nH]c(C)c(C(=O)[C@H](CC)C(=O)NCc2ccccc2Cl)c1C
44,563,0.429669,CCCOc1ccc([C@H](C)NC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1
45,9358,0.429669,COCCN(C(=O)c1csnn1)[C@@H](C(=O)NC1CCCCC1)c1ccc(Cl)cc1
46,1753,0.428174,CCc1cc2c3c([nH]c2cc1S(=O)(=O)N[C@H](C(=O)O)C(C)C)CCCC3
47,3185,0.428174,C[C@H](Sc1nnnn1-c1ccc(O)cc1)C(=O)N[C@H]1CCCC[C@@H]1C
48,10737,0.427179,COc1cc(C(=O)NCc2nnc(SCC(=O)NC3CCCCC3)o2)cc(OC)c1OC
49,9028,0.426401,COc1ccccc1CN(C(=O)C(Cl)Cl)[C@H](C(=O)NC1CCCCC1)c1cccs1
50,10433,0.426401,O=C(O)[C@H]1CCCCN1S(=O)(=O)c1cccc2nonc12
51,7620,0.425628,CSCC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)O[C@@H](C)C(=O)N1CCCc2ccccc21
52,10361,0.425561,Cn1c(=O)c2c(SCC(=O)NC3CCCC3)nc(CC(C)(C)C)nc2n(C)c1=O
53,263,0.424795,Cc1cc(=O)oc2c3c(cc(OCC(=O)N4CCC(C(=O)O)CC4)c12)OC(C)(C)CC3
54,9618,0.423451,COc1ccc(C)cc1N(C(=O)CN1CCOC1=O)[C@@H](C(=O)NC1CCCCC1)c1cccnc1
55,6214,0.422921,Cc1nc(C)c(C(=O)N(CC(=O)NC2CCCC2)Cc2ccccc2)s1
56,8112,0.422249,CCOC[C@H](O)CN(C1CCCCC1)[C@@H](c1ccccc1)c1ccc(C)cc1
57,6303,0.421076,COc1ccc(N(CC(=O)NC2CCCC2)C(=O)C[C@H]2CCOc3ccccc32)cc1OC
58,7697,0.421076,O=C(CN1C[C@@H](c2ccco2)OC1=O)NCC(=O)N1CCC[C@H]1C(=O)OCc1ccccc1
59,1399,0.420622,C[C@H](C(=O)NC1CCCC1)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@]2(C)C1=O
60,2983,0.420084,CC(C)c1nc(SCC(=O)NC2CCCCC2)c2ccccc2n1
61,5485,0.419591,COc1ccc(C[C@H](NC(=O)[C@H]2CCC(=O)N2)C(=O)NCC(=O)NC[C@@H](C)n2cncn2)cc1
62,6645,0.419014,COc1cccc(N(C(=O)CCl)[C@H](C(=O)NC2CCCCC2)c2ccncc2)c1
63,7307,0.418854,Cc1cc2ncn(C[C@H](O)COC3CCCCC3)c2cc1C
64,8015,0.418718,O=C(NCC(=O)N(C[C@H]1CCCO1)[C@@H](C(=O)NC1CCCCC1)c1ccc(Cl)cc1)NCc1ccccc1
65,4066,0.417855,COc1ccc([C@@H](NC(=O)c2ccco2)C(=O)NC2CCCC2)cc1OC
66,7334,0.417855,N#C/C(=C\c1ccc(-c2ccccc2C(=O)O)o1)C(=O)NC1CCCCC1
67,2717,0.417507,CCOC(=O)[C@@H](C)Sc1ncnc2sc3c(c12)CCC3
68,9403,0.416667,NC(=O)c1ccccc1N1CC/[N+](=[C-]\CN[C@H](Cc2cc[cH-][s+]2)C(=O)NC2CCCC2)CC1=O
69,4,0.416207,CCc1ccccc1NC(=O)Cc1noc(CN(C)CC2CCCCC2)n1
70,3703,0.416207,CCCCc1cc(=O)oc2cc(C)cc(O[C@H](C)C(=O)N[C@@H](C(=O)O)C(C)C)c12
71,13461,0.416207,COc1ccc(OCc2nnc(SCC(=O)NC3CCCCC3)n2C)cc1
72,3901,0.415227,COCCN(C(=O)/C=C/c1ccco1)[C@H](C(=O)NC1CCCC1)c1cc(OC)c(OC)c(OC)c1
73,6179,0.414887,Cc1oc(-c2ccoc2)nc1CN(C)CC(=O)NCC1CCCCC1
74,8543,0.414578,O=C(Cn1nnc2ccccc21)NNC(=O)C1CCN(C2CCCC2)CC1
75,2611,0.413197,CCCCn1c(NC(=O)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2ccccc21
76,6464,0.413197,CCOC(=O)c1cnc2ccc(OCC)cc2c1N1C[C@H](C)C[C@H](C)C1
77,9603,0.413197,CCOC(=O)[C@H](Oc1nc2ccccc2c(OC(C)=O)c1C(C)=O)C(C)=O
78,13340,0.413197,NS(=O)(=O)c1ccc(-n2c(SCC(=O)O)nnc2C2CCCCC2)cc1
79,3411,0.412759,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)NCCc3cccs3)CC2)cc1C(N)=O
80,10136,0.411877,CCOC(=O)CO[C@@H](C)C(=O)c1c(C)n(C)c2ccccc12
81,76,0.411527,COc1ccc(S(=O)(=O)Cc2ccc(C(=O)NC3CCCCC3)o2)cc1
82,6059,0.411527,CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)CN1CCSCC1
83,5726,0.411377,CC(C)C[C@@H](NC(=O)[C@@H](NC(=O)c1cccs1)c1ccccc1)C(=O)NC1CC1
84,12152,0.411239,O=C(CN(C1CCCCC1)S(=O)(=O)c1ccccc1)N/N=C/c1ccccc1C(=O)O
85,1238,0.411113,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)[C@@H](C)NC(=O)c1cc(C)ccc1C
86,8904,0.411113,O=C(CNC(=O)[C@H]1CCCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)C1)OC1CCCCC1
87,203,0.409960,CCOC(=O)C1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1
88,1337,0.409960,CCOC(=O)C1CCN(Cc2cc(Cl)c3cccnc3c2O)CC1
89,5689,0.409960,CCOC(=O)N1CCN(C(=O)Cn2c(=O)oc3ccccc32)CC1
90,1481,0.409878,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)NC(=O)NCCC(C)C
91,6585,0.409878,Cc1ccc(-c2ccn(C(=O)OCC(=O)N3CCC[C@@H](C)C3)n2)c(O)c1C
92,8972,0.409878,O=C(Cn1nnc(C2CCCCC2)n1)NNC(=O)Nc1ccc(Cl)cc1
93,12664,0.409878,Nn1c(SCC(=O)NCCc2cccc(=O)[nH]2)nnc1C1CCCCC1
94,1258,0.409736,CCCN1CCN(C(=O)C(=O)c2cn(CC(=O)N3CCCCC3)c3ccccc23)CC1
95,744,0.409673,CCCCCNC(=O)C[C@H](CCC)C(=O)Nc1nc2ccc(S(=O)(=O)N3CCOCC3)cc2[nH]1
96,300,0.408248,CC(=O)Nc1ccc2c(c1)ncn2C1CCCCC1
97,5780,0.408248,COc1ccc(Cl)cc1N1C(=O)[C@H](N(C)C2CCCC2)[C@@H](C)N1C(=O)Nc1ccccc1
98,8914,0.408248,CN(Cc1ccc2ccccc2c1)C(=O)CN(C1CCCCC1)S(C)(=O)=O
99,11470,0.408248,O=C(CCC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1)NNC(=O)NC1CCCCC1
100,11549,0.408248,CN(CCCNC(=O)CCC(=O)Nc1nnc(C2CCCCC2)s1)Cc1ccccc1
