rank,oracle_call,score,smiles
26,5027,0.431934,CCOC(=O)CCCNC(=O)[C@@H]1CCCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)C1
27,6630,0.430331,N#CCOc1ccc(-c2nnc(SCC(=O)OCC(=O)NC3CCCCC3)n2N)cc1
28,2985,0.429669,COc1cccc(OC)c1OC(=O)CCC(=O)Nc1nnc(C2CCCCC2)s1
29,4403,0.429669,CCOc1cc(/C=C(\C#N)C(=O)NC2CCCC2)ccc1OC(=O)c1ccco1
30,4253,0.428952,CCOC(=O)N1CCC(NC(=O)Nc2ccc(OC)c3ccccc23)CC1
31,3964,0.428174,CCOC(=O)c1cc(-c2ccc(OC(C)C)cc2)n(CCC(=O)O)c1C
32,3134,0.427327,CCOC(=O)C(CCc1nnc(-c2cccs2)o1)C(=O)OCC
33,2876,0.425561,CCOC(=O)c1c(NC(=O)c2cnc(C)c3c2CCN(C)C3)sc2c1CCC2
34,444,0.425481,CCCn1nc(C(=O)OCC(=O)NC(C)C)c2ccccc2c1=O
35,4025,0.425481,COc1cccc(-c2nnnn2[C@@H](C)C(=O)NC2CCCC2)c1
36,1491,0.424795,CCOC(=O)C1CCN(Cc2c(C(=O)N3CCOCC3)nc3c(C)cccn23)CC1
37,6833,0.424650,COCCOC(=O)CCc1nc2ccccc2n1CC1CCCCC1
38,5314,0.423207,Cn1c(=O)c2c(ncn2CC(=O)OCC(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n(C)c1=O
39,5195,0.422577,O=C(Cn1c(CO)nc2ccccc21)NC1CCCCC1
40,2186,0.422249,CCOC(=O)c1c(NC(=O)COc2ccccc2C(C)C)sc2c1CCN(C)C2
41,3631,0.422249,COc1ccc(N(CC(=O)NC2CCCCC2)S(=O)(=O)c2c(C)noc2C)cc1
42,5771,0.421637,CCOC(=O)c1c(C)nn(C(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)c1/[S+]=C(/N)[O-]
43,9241,0.421464,N[C@H](C(=O)NC1CCCCC1)C(=O)N1C[C@@H]2C[C@@H](c3cccc(=O)n3C2)[C@@H]1CNS(=O)(=O)c1ccccc1
44,5992,0.421076,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1CCCN(S(=O)(=O)c2ccc(NC(C)=O)cc2)C1
45,5599,0.419591,COc1cc(OC)c(OC)c(N(CC(=O)NC2CCCCC2)C(=O)COc2ccc(F)cc2)c1
46,2687,0.419524,CCOC(=O)[C@H]1c2[nH]c3ccccc3c2CCN1C(=O)CSC(=S)OCC
47,1681,0.419435,CCCn1c(NC2CCCCC2)nc2ccccc21
48,2459,0.419014,N#Cc1c(-c2ccccc2)cc(C2CCCCC2)nc1SCC(=O)NCC(=O)O
49,2035,0.417855,CC(C)CCC[C@H]1CCCN(C(=O)[C@@H](C)n2ccc(-c3ccccc3)n2)C1
50,151,0.416598,COc1cc2ccccc2cc1C(=O)NC[C@H]1CC[C@@H](C(=O)O)CC1
51,391,0.416598,CCOC(=O)c1c(C)[nH]c(C(=O)CN(C(=O)CC)c2ccccc2)c1C
52,3872,0.415227,COc1ccc(S(=O)(=O)N(CC(=O)NCCSC2CCCCC2)c2ccccc2OC)cc1OC
53,5320,0.415227,CCOc1cc2c(O)c(C(=O)NCCC(=O)O)[nH]c2cc1C(C)C
54,2668,0.414887,COc1ccccc1-c1ccc(=O)n(CC(=O)NC2CCCCC2)n1
55,5011,0.414578,CCOC(=O)c1sc(NC(=O)[C@@H]2CC(=O)N(CCc3ccccc3)C2)nc1C
56,191,0.414297,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)OCC(=O)N1CCOCC1)c1cccnc1
57,1874,0.413197,CCCCOC(=O)n1c(=O)oc2cc(S(=O)(=O)N3CCCCC3)ccc21
58,4897,0.412968,CCOC(=O)c1cc(C)n(C2CCN(CCOc3ccc(OC)cc3)CC2)c1
59,5732,0.411877,CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N(CC)CC
60,4679,0.411527,CCOC(=O)CNC(=O)CS(=O)(=O)c1cn(CC(=O)OC)c2ccccc12
61,2663,0.411239,CC(=O)Nc1ccc(S(=O)(=O)N(CC(=O)NCc2ccccc2)C2CCCCC2)cc1
62,121,0.410152,CCOC(=O)c1c(-c2ccco2)c(C(=O)O)n(C)c1C
63,4507,0.409563,COc1ccc(OC)c(C[C@@H](NC(C)=O)C(=O)NC2CCN(S(=O)(=O)c3ccc(N4CCCC4)cc3)CC2)c1
64,271,0.408248,O=C(OC1CCCCC1)c1ccc(Cl)c(NC(=O)c2ccco2)c1
65,498,0.408248,Cn1nnc2cc(C(=O)OC3CCCCC3)ccc21
66,6078,0.408248,COC(=O)[C@H]1CCCN(C(=O)c2ccc(-c3cccc(NC(C)=O)c3)o2)C1
67,3387,0.406894,O=C(NC[C@@H]1CCC[C@@H](CC(=O)N2CCCc3ccccc32)C1)[C@H]1CC(=O)N(Cc2ccccc2)C1
68,4672,0.406777,CC(=O)N[C@H](C(=O)N1CCN(CCOCCOc2cccc3ccccc23)CC1)C(C)C
69,1728,0.405190,O=C(CN(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccc(Cl)cc1)NC1CCCC1
70,4247,0.405190,COc1ccccc1NS(=O)(=O)c1cc(C(=O)NCC2CCCCC2)ccc1OC
71,4472,0.405046,O=C(c1ccc(OC[C@@H](O)CNC2CCCCC2)cc1)c1ccccc1O
72,6542,0.405046,Cn1c(=O)c2c(SCC(=O)NC[C@@H]3CCCO3)nc(C3CC3)nc2n(C)c1=O
73,9470,0.404714,Nc1nn(-c2ccccc2)nc1C(=O)OCC1CCCCC1
74,5203,0.404061,NC(=O)N[C@H](Cc1ccc(COc2c(F)c(F)cc(F)c2F)cc1)C(=O)OCC(=O)N1CCOCC1
75,5879,0.404061,N#C/C(=C\c1ccc(OC(=O)Nc2cccc(C(=O)NC3CCCCC3)c2)cc1)C(=O)NC1CC1
76,7044,0.403882,O=C(NCC(=O)N1C[C@H](O)C[C@@H]1C(=O)Nc1ccc(OC(F)F)cc1)OCc1ccccc1
77,1015,0.403473,COc1cc(-c2nc(CN3CCCC[C@H]3CCNC(C)=O)c(C)o2)ccc1F
78,2184,0.403473,Cc1ccc(S(=O)(=O)N(CC(=O)NC2CCCC2)Cc2ccccc2)cc1C
79,989,0.403239,CCCC(=O)NC1CCN(C(=O)Nc2cccc3ccccc23)CC1
80,2914,0.403239,CCCCCn1c(CN2CCCC[C@@H]2C)nc2c1c(=O)n(C)c(=O)n2C
81,5037,0.401918,COC(=O)CNC(=O)CCS(=O)(=O)c1cn(CC(=O)NC2CC2)c2ccccc12
82,3896,0.401048,COCCCNC(=O)c1cccc(NC(=O)C2CCN(C(=O)/C=C/c3ccccc3)CC2)c1
83,1560,0.400892,CCOC(=O)CCn1cc(S[C@H](C)CC)c2ccccc21
84,1892,0.400381,CC(C)[C@H](c1nnnn1C1CCCCC1)N1CCN(C(=O)c2ccco2)CC1
85,2615,0.400000,COc1ccc(NC(=O)CC2(CC(=O)O)CCCC2)cc1-n1cnnn1
86,8729,0.400000,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(C3CCCCC3)n[nH]2)cc1
87,8813,0.400000,NS(=O)(=O)c1ccc(-n2nnnc2SCC(=O)NC2CCCCC2)cc1
88,5708,0.399653,CCOC(=O)C1=C(CN2CCN(C(C)=O)CC2)NC(=O)N[C@H]1c1ccc2ccc(OC)cc2c1
89,1826,0.399275,CC[C@@H](C)[C@@H](NC(=O)NCc1ccccc1)C(=O)OCC(=O)Nc1ccccc1[N+](=O)[O-]
90,1648,0.398862,COc1ccc(Cl)cc1N(CC(=O)NC1CCCCC1)S(=O)(=O)c1ccccc1
91,2085,0.398862,C[C@@H](NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)C(=O)NCc1ccco1
92,9813,0.398862,CCOc1cccc(CN2CCN(C3CCCC3)C[C@H]2c2ccccc2)c1O
93,6102,0.398410,CCOc1ccc(NS(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCC2)cc1
94,5937,0.398272,COc1ccc(F)cc1C[C@H](NC(=O)C(F)(F)F)C(=O)NC1CCN(C(=O)c2ccccc2)CC1
95,3694,0.397911,O=C(Cc1c(F)cccc1Cl)c1c[nH]c(C(=O)NC2CCCC2)c1
96,4649,0.397911,O=C(O)c1cc(C(=O)[C@@H]2CCCN(C(=O)c3ccccc3)C2)c[nH]1
97,6254,0.397360,O=C(NNC(=S)Nc1ccc(NC(=O)C2CCCCC2)c(O)c1)c1ccccc1
98,8567,0.397360,CN(C)CCNc1ncnc2c1cnn2C1CCCCC1
99,2795,0.396906,Cc1c(C(=O)N2CCCC2)oc2c1-c1nn(CC(=O)NCCCN3CCCC[C@H]3C)cc1CC2
100,2083,0.396264,CCOC(=O)c1c(C)n(C)c2ccc(O)c(CN3CCN(C)CC3)c12
