rank,oracle_call,score,smiles
44,2214,0.421212,O=C(COC(=O)[C@H]1CCCN1C(=O)c1cccs1)NCc1ccccc1
45,1979,0.420703,CCC(=O)N(c1nc2cc(C)cc(C)c2s1)C1CCCCC1
46,8734,0.420084,CCOC(=O)[C@@H]1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1
47,5734,0.419137,CN(C(=O)COC(=O)C1CCN(S(=O)(=O)c2cccc(Cc3ccccc3)c2)CC1)C1CCCCC1
48,606,0.419014,O=C(CNC(=O)C1CCCCC1)Nc1cccc(NC(=O)c2cccc(F)c2)c1
49,4965,0.419014,O=C(CN1CCC(O)CC1)Nc1cccc(C(=O)OCC(=O)c2ccccc2)c1
50,7870,0.419014,COC(=O)CCNC(=O)N1CCC[C@@H](C(=O)c2ccc3c4c(cccc24)CC3)C1
51,5987,0.418330,CCOC(=O)c1c(NC(=O)N2CCCc3ccccc32)sc(C)c1C
52,5086,0.417855,COc1cc(-c2ccc(O[C@H](C)C(=O)NC3CCCCC3)cc2)sc(=O)c1
53,9219,0.417424,CC(C)(C)C(=O)N/C(=C/c1cc2ccccc2nc1Cl)C(=O)NC1CCCCCC1
54,934,0.417029,CC(=O)c1cc(C)c(SCC(=O)OCC(=O)N[C@@H]2C[C@@H](CC(C)C)c3ccccc32)nc1C
55,1818,0.416598,CCn1c(SCC(=O)N2CCCC[C@@H]2C)nc2c1c(=O)n(C)c(=O)n2C
56,8611,0.416598,Cc1nc2ccc(S(=O)(=O)NCC(=O)NCC3CCCCC3)cc2s1
57,6655,0.416207,CC[C@@H]1CCCCN1CCNC(=O)c1ccc(NC(=O)c2cccs2)cc1
58,489,0.415227,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cncc(Br)c1
59,8240,0.415227,COC(=O)c1sc(SC)c(-c2nnnn2C2CCCCC2)c1C
60,7236,0.414297,CC(=O)CCC(=O)N1CCC(n2nccc2NC(=O)CCOc2ccccc2)CC1
61,8752,0.414297,O=C(NCC(=O)N(CCNS(=O)(=O)C1CCCCC1)Cc1cccs1)c1ccco1
62,9433,0.413728,CCOc1ccc2nc(NCCC3CCCC3)[nH]c2c1
63,7039,0.413449,CCOC(=O)Nc1oc2ccccc2c(=O)c1CN1CCCC1
64,3947,0.413197,CCC[C@@H](CCC(=O)Nc1cccc(C(=O)c2ccccc2)c1)C(=O)O
65,6497,0.413197,CS(=O)(=O)N(C(=O)NC(=O)c1cnc2ccccc2c1)C1CCCCC1
66,7280,0.412759,CC[C@@H]1CCCCN1CCCNC(=O)C1CCN(c2nc3ccc(C)cc3s2)CC1
67,4749,0.411877,Cc1sc2ncnc(OCC(=O)NC3CCCC3)c2c1C
68,1163,0.411527,CCOCCCNC(=O)c1sc2nc(C)nc(N3CCCCC3)c2c1C
69,7578,0.411377,CCOC(=O)CC(=O)/C(=C/c1ccc(O)cc1)n1cc(CC)c(O)c(C(N)=O)c1=O
70,7724,0.411377,COc1cc(-c2cc(NC(=O)C(=O)NC3CCCCC3)ccc2Cl)cc(Br)c1O
71,3386,0.409878,CN(C)C(=O)N[C@@H](Cc1cccs1)C(=O)OCC(=O)N(C)c1ccccc1
72,3938,0.409878,COc1cccc(-c2nc(CCNC(=O)C3CCCCC3)cs2)c1OC
73,9233,0.409878,CCS(=O)(=O)c1ccc2oc(SCC(=O)N[C@H]3CCC[C@H](C)[C@@H]3C)nc2c1
74,1732,0.409736,CC(=O)N[C@@H](Cc1ccc(F)c(F)c1)C(=O)NC1CCN(C(=O)c2cccc(C)c2)CC1
75,4138,0.408248,O=C(Cn1c(=O)oc2cccnc21)NC1CCCC1
76,5861,0.408248,COc1cc2c(cc1OC)[C@@H](CC(=O)NC1CCCC1)C(=O)N(c1ccc3c(c1)CCO3)C2=O
77,8977,0.408248,CCOC(=O)c1c(NC(=O)[C@@H](C)OC(=O)CCNC(=O)c2ccc(OC)cc2)sc(C)c1C
78,34,0.406777,COc1ccc(S(=O)(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](C)CCc3ccccc3)CC2)cc1
79,6327,0.406777,CCOC(=O)C1CCN(C(=O)COc2ccc(N3C(=O)c4ccccc4C3=O)cc2)CC1
80,1758,0.406711,CC[C@@H]1CCCCN1CCCNC(=O)[C@@H](c1ccccc1)c1ccccc1OC
81,1277,0.406638,CCOC(=O)[C@@H]1CCCN(Cc2nc(N)nc(Nc3ccccc3C)n2)C1
82,1918,0.406638,Cc1ccc([C@H]2CCC[C@H](C(=O)OCC(=O)N(C)c3ccccc3)C2)cc1
83,4525,0.406638,CCOC(=O)[C@H](Nc1ccc2c(c1)OCO2)N(C(=O)CC)c1ccccc1
84,3662,0.405190,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)NCCCn3ccnc3)CC2)cc1C
85,7998,0.405190,COCCNc1ccc2nc(N3CCC(C(=O)NC4CCCCC4)CC3)sc2c1
86,823,0.405046,CCOC(=O)c1c(NC(=S)NC(=O)c2ccc(F)cc2)sc2c1CC[C@@H](C)C2
87,7594,0.405046,C/C=C/[C@@H](CCC(=O)Nc1ccn(Cc2ccc(C(=O)OC)cc2)n1)C(=O)O
88,3119,0.404888,CS(=O)(=O)N(CC(=O)Nc1cccc2ccccc12)C1CCCCC1
89,4727,0.404714,CCOC(=O)C1CCN(Cc2ccc3ccccc3c2)CC1
90,3291,0.403882,COc1ccc(/C=C2\Oc3cc(OCC(=O)N4CCC[C@@H]4C(=O)O)ccc3C2=O)c(OC)c1
91,1067,0.403687,CCOC(=O)c1c(C)oc2cc(CN3CCCCC3)c(O)c(CN3CCOCC3)c12
92,3961,0.403473,CCOC(=O)c1c(C)[nH]c(C(=O)CN(C(=O)CCl)c2ccc(OCC)cc2)c1C
93,320,0.403239,COc1cc2nc(C3CCC3)n(NC(=O)C3CCC3)c(=O)c2cc1OC
94,8426,0.403239,COC(=O)[C@@H]1CCCN1C(=O)COc1cc(C)cc2oc(=O)cc(C)c12
95,4147,0.402980,COc1cccc2cc(C(=O)N(C)C3CCCCC3)c(=O)oc12
96,1795,0.402694,CCOC(=O)c1[nH]c2ccc(OCC)cc2c1NC(C)=O
97,9514,0.402694,CCOC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1
98,4804,0.402457,CCCC([C+]([O-])NC1CCCCC1)N([CH-][c+]1[cH-][cH+][c-](F)[cH+][cH-]1)[C-]([O-])[C+]1[CH+][c-]2s[cH+][cH-][c+]2N1C
99,2523,0.401918,CCOc1ccccc1NS(=O)(=O)c1c(C)[nH]c(C)c1C(=O)N1CCC(C)CC1
100,4863,0.401918,CC(=O)N[C@@H](CC(=O)NCCC(=O)c1cc2c(s1)CCCC2)c1ccccc1
