rank,oracle_call,score,smiles
45,30160,0.452267,CCCCNC(=O)[C@@H](C#N)c1nc2ccccc2nc1N(CC(C)C)C1CCCCC1
46,30830,0.452084,C=CCN(C(=O)c1csnn1)[C@H](C(=O)NC[C@@H]1CCCN(C(=O)OCC)C1)c1ccncc1
47,7997,0.451154,COC(=O)c1cc2occc2n1CC(=O)N(C)C1CCCCC1
48,40837,0.451154,CCCn1c(=O)[nH]c(=O)c2cc(C(=O)NC3CCCC3)ccc21
49,361,0.450988,CCOC(=O)c1c(CC(C)C)csc1NC(=O)c1ccccc1C(=O)O
50,35634,0.450835,CCOC(=O)C1CCN(C(=O)c2ccccc2NC(=O)c2ccsc2)CC1
51,11815,0.450564,CCCn1c(CCC(=O)Nc2cccc(C)n2)nnc1SCC(=O)NC1CCCCC1
52,18984,0.450564,CCOc1ccc(/C=N\NC(=O)C(=O)NC2CCCCC2)cc1OC(=O)c1ccco1
53,31054,0.450564,CCOC(=O)N1CCC(NC(=O)CCN(C(=O)Cc2cccs2)c2ccccc2)CC1
54,32152,0.450443,CCC(C)(CC)C(=O)N[C@H](Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(=O)C1CCCCC1
55,3580,0.449013,CCOc1ccccc1NC(=O)CSc1n[nH]c(=O)n1CC1CCCCC1
56,15950,0.449013,CCCOC(=O)[C@@H](N1[C@@H](C)CCC[C@@H]1C)n1c(=O)[nH]c(=O)c2c1n(C)c(=O)n2C
57,10386,0.448944,CSCC[C@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC1CCCCC1
58,32012,0.448944,CCCN(C(=O)c1csnn1)[C@H](C(=O)NC1CCCC1)c1ccc(C(C)(C)C)cc1
59,35453,0.448819,CCOc1cc(NC(=O)C2CCN(C(=O)c3cccs3)CC2)c(OCC)cc1NC(=O)C1CC1
60,5225,0.448764,COCCN(C(=O)CCC(=O)Nc1cc(C)ccc1OC)[C@H](C(=O)NC1CCCC1)c1ccccc1
61,25326,0.448764,CC[C@H](C)[C@@H](NC(=O)C1CCN(C(=O)CN(c2ccccc2-c2ccccc2)S(C)(=O)=O)CC1)C(=O)O
62,4047,0.447214,CC(C)[C@H](NC(=O)CNC(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NC(C)(C)C(=O)NC1CCCCC1
63,7564,0.447214,CCOC(=O)C1CCN(C(=O)c2oc3ccc(C)cc3c2C)CC1
64,8843,0.447214,COCCNC(=O)[C@@H](c1ccc(OC)cc1)N(C(=O)CCC(=O)Nc1ccccn1)C1CCCCC1
65,26201,0.447214,CCCCc1nnn(C[C@@H]2CC[C@@H](C(=O)O)C2)c1C(=O)Nc1cccc(Br)c1
66,13766,0.445566,COCCCN(C(=O)CNC(=O)c1ccco1)[C@@H](C(=O)NC1CCCC1)c1ccccc1
67,18549,0.445566,COc1cccc(N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)Nc2ccccn2)c1
68,16276,0.445503,CCOC(=O)N1CCC(NC(=O)c2cccc(CNC(=O)c3ccccn3)c2)CC1
69,17579,0.445503,CCOC(=O)N1CCC(NC(=O)c2ccc(C(=O)NCc3ccccc3)cc2)CC1
70,5987,0.445435,CC[C@H](NC(=O)c1ccccn1)C(=O)OCC(=O)N1CCCc2ccccc21
71,8990,0.445435,Cc1ccc(-n2nnnc2CNC(=O)CCNC(=O)C2CCCCC2)cc1C
72,28571,0.445435,CCCCN(C(=O)c1csnn1)[C@@H](C(=O)NC1CCCC1)c1ccc(F)cc1
73,30061,0.445435,CCOC(=O)Nc1ccc(NC(=O)C2CCN(C(=O)c3ccco3)CC2)cc1
74,31878,0.445435,Cc1ccc([C@H](CC(=O)NC2CCCCC2)c2c(C)nn(C(C)C)c2C)cc1O
75,14776,0.445362,COC(=O)COc1cccc2c(=O)n(CC(=O)NC3CCCC3)ccc12
76,31707,0.445362,CCOC(=O)C1CCN(C(=O)CCc2n[nH]c(=O)c3ccccc23)CC1
77,22581,0.445282,CCOC(=O)C1CCN(c2nc3ccc(NC(C)=O)cc3s2)CC1
78,28344,0.445282,COc1ccc2oc(C(=O)OCC(=O)NC3CCCC3)c(C)c2c1
79,38401,0.445282,O=C(O)c1ccc(C(=O)c2c[nH]c(C(=O)NC3CCCC3)c2)cc1
80,4896,0.445195,CCCCn1c(NC2CCCC2)nc2c1c(=O)[nH]c(=O)n2C
81,6788,0.444161,CC[C@H](CCN(C)C(=O)CCc1nnc2ccc(N3CCCCC3)nn12)C(=O)N[C@@H]1CCC[C@@H](C)[C@H]1C
82,4532,0.443678,CCOc1ccc(-c2noc(CCC(=O)NC3CCCCC3)n2)c(OCC)c1
83,27190,0.443678,CCOC(=O)[C@@H](Nc1ccc(C(=O)OC)cc1)[C@@H](C(=O)OCC)c1ccccc1
84,76,0.443375,CCN(C1CCCCC1)S(=O)(=O)c1ccc2oc(C(=O)O)c(C)c2c1
85,633,0.443375,CCOC(=O)[C@H]1CCCN(C(=O)CCc2c[nH]c3ccccc23)C1
86,19349,0.443375,CC(=O)Oc1ccc2c(C)c(C(=O)N3CCC(C(=O)O)CC3)sc2c1
87,35020,0.443375,CCOC(=O)C[C@@H]1CCCCN1Cc1c(O)ccc2ccccc12
88,14105,0.442326,Cc1ccc(N(CC(=O)NC2CCCCCC2)C(=O)CCC(=O)Nc2ccccn2)cc1C
89,36635,0.442326,CCOC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1ccc(S(=O)(=O)N2CCOCC2)cc1
90,11262,0.442141,Cc1ccc(N(CC(=O)NC2CCCC2)C(=O)CCC(=O)Nc2ccccn2)c(C)c1
91,20645,0.442141,CCOC(=O)N1CCC(NC(=O)CSCc2nc(-c3cccc(OC)c3)oc2C)CC1
92,22576,0.442141,Cc1cc(NC(=O)CCC(=O)N(CC(=O)NC2CCCCC2)c2ccccc2F)no1
93,1745,0.441942,CCOC(=O)N[C@H](C(=O)O)[C@@H](C(=O)O)N(Cc1c[nH]c2ccccc12)C(=O)OCC
94,34778,0.441726,Cc1cccc2cc(CN(C(=O)CCC(=O)O)C3CCCCC3)c(Cl)nc12
95,36585,0.441726,COC(=O)c1[nH]c2cccc(OC)c2c1NC(=O)CN(C)C1CCCCC1
96,24622,0.441237,O=C(OCCn1c(CO)nc2ccccc21)C1CCCCC1
97,37704,0.441237,CCOC(=O)[C@@H]1CCCCN1Cc1cccc2cnccc12
98,17478,0.440732,C[C@@H](NC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)C(=O)NCCCc1ccc(C(=O)O)cc1
99,39652,0.440732,CCc1ccc(S(=O)(=O)N[C@@H](C(=O)OCc2ccccc2)C(=O)N2CCC(C(N)=O)CC2)cc1
100,2873,0.440488,CCOC(=O)Cc1nc(N2CCN(C(=O)OCC)CC2)c2c(C)c(C(=O)OCC)sc2n1
