rank,oracle_call,score,smiles
25,4046,0.428746,CCOC(=O)N1CCC(Nc2c(NCCCN(CC)c3ccc(F)cc3)c(=O)c2=O)CC1
26,1123,0.428174,COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)NC1CCCCC1
27,716,0.427900,CCO[C@@H]1OC(C(=O)N2CCCCCC2)=C[C@H](c2cn(C(C)=O)c3ccccc23)[C@H]1CCCO
28,5189,0.427247,CCOCCn1c(N2CCC[C@@H](NC3CC3)C2)nc2c1c(=O)n(C)c(=O)n2C
29,6167,0.427179,COCCN(C(=O)C(F)(F)F)[C@H](CC(=O)NC1CCCC1)c1cc2cc(Cl)ccc2[nH]c1=O
30,526,0.426401,Cc1cc(N2CCCCC2)nc2ccc(NC(=O)CCC(=O)NCCC(C)C)cc12
31,4843,0.426401,COCCn1c(SCC(=O)NC2CCCC2)nc2ccccc2c1=O
32,261,0.425628,C=CCN(C(=O)CNC(=O)Cc1ccccc1)[C@H](C(=O)NC1CCCC1)c1ccccc1
33,414,0.425481,Cc1nc2ccccn2c1C(=O)NNC(=O)NC1CCCCC1
34,3392,0.425481,COc1ccc2nc(S[C@H](C)C(=O)NCC3CCCC3)[nH]c2c1
35,460,0.424918,CCOc1ccc(C(=O)NCC(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)cc1
36,6811,0.424650,CCOC(=O)C1CCN(C(=S)Nc2ccc3nc(C)c(C)nc3c2)CC1
37,8229,0.424650,CC(C)C[C@@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC1CC1
38,5446,0.424476,CC(C)c1nc2ccc(NC(=O)C3CCCCC3)cc2[nH]1
39,2373,0.424094,COc1cc(CCNC(=O)CNC(=O)c2cc(C(=O)N3CCCCC3)c(C)[nH]2)cc(OC)c1
40,4248,0.423896,CCOC(=O)c1cn(CC(=O)Nc2ccccc2C(=O)N2CCOCC2)nn1
41,8040,0.423659,CCOC(=O)C(Cc1cccn1-c1ccc(Br)cc1)C(=O)OCC
42,2155,0.422921,CC(=O)c1cc(Cl)ccc1OCc1cc(C(=O)NC2CCCCC2)no1
43,2247,0.422921,COc1ccc(OC)c2[nH]c(=O)c(CCNC(=O)C3CCCCC3)cc12
44,1234,0.422857,COc1ccc(C(C)=O)cc1CC(=O)N1CCC(C[C@@H]2CC=CC(=O)N2Cc2cccc(C(=O)O)c2)CC1
45,5658,0.422577,CCOC(=O)c1oc2nc(C(C)C)c3c(c2c1N)CCCC3
46,2268,0.422249,COC(=O)c1[nH]c2cccc(OC)c2c1NC(=O)CCN1CCC(C(N)=O)CC1
47,7297,0.421860,Cc1ccc(C)c2[nH]c(=O)c(CCNC(=O)C3CCCCC3)cc12
48,1477,0.421637,CCCOC(=O)CCNC(=O)[C@H]1CC[C@@H](CNS(=O)(=O)c2cccc3nonc23)CC1
49,8877,0.421637,COc1ccc2[nH]c(C(=O)NCCCC[C@@H](C(=O)NC[C@H]3CCCO3)C(C)C)cc2c1
50,2443,0.420622,CCOc1cc(CNc2ccccc2)ccc1OCC(=O)NC1CCCCC1
51,7599,0.420084,O=C(Nc1ccccc1C(=O)O)c1ccc(OC2CCCC2)cc1
52,4844,0.419524,CCOc1ccc(NCC(=O)N(c2ccccc2)C2CCCCC2)cc1
53,2679,0.419014,CC(=O)Nc1ccc(O)c(C(=O)O[C@@H](C(=O)N2CCc3ccccc3C2)C(C)C)c1
54,4029,0.419014,CCN(c1ccccc1)S(=O)(=O)c1cccc(OCC(=O)NC2CCCCC2)c1
55,8968,0.419014,COc1ccc(N(C(=O)CCl)[C@@H](C(=O)NC2CCCCC2)c2ccccc2)cc1
56,6547,0.418854,Cc1cc2ncn(C[C@@H](O)COC3CCCCC3)c2cc1C
57,1423,0.418548,CCOc1ccc2c(c1)c(=O)c(C(=O)COC(=O)[C@@]13C[C@@H]4C[C@@H](C[C@@](Cl)(C4)C1)C3)cn2C
58,6826,0.417728,O=C(CN(CCOCCNC(=O)Nc1ccccc1)C(=O)NC1CCCCC1)Nc1ccccc1Cl
59,8634,0.417728,CCOC(CCNC(=O)C1CCN(S(=O)(=O)c2c(C)noc2/C=C/c2ccc(OC)cc2)CC1)OCC
60,4207,0.417507,CCOC(=O)Nc1c2c(nn3c(C)nnc13)CCCC2
61,9103,0.417424,CCOC(=O)/C(=N\c1ccccc1C(=O)NCC1CC1)NC(=O)c1ccc(F)cc1
62,520,0.417029,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4ccccc34)CC2)CC1
63,1997,0.417029,CCCN1CCCC[C@@H]1C(=O)Nc1cccc2ccccc12
64,3046,0.417029,COC[C@@H](C)NC(=O)Cn1cc(C(=O)C2CC2)c2ccccc21
65,3712,0.417029,COc1ccc(CC(=O)N2CCC(C(=O)NCC(=O)OCc3ccccc3F)CC2)cc1
66,6089,0.417029,CN(C)c1ccc([C@H](C(=O)NC2CCCCC2)N(Cc2cccnc2)C(=O)C2CC2)cc1
67,3594,0.416207,CC(=O)N[C@H](Cc1cccc(C)c1)C(=O)N[C@H](CCCn1ccnc1)C(=O)O
68,4141,0.416207,CC(C)[C@@H](NC(=O)Cn1c(=O)[nH]c2ccsc2c1=O)C(=O)NC[C@H]1CCCO1
69,5303,0.416207,CCOC(=O)N1CCN(C(=O)c2cc(C(=O)c3cc(F)ccc3O)n[nH]2)CC1
70,7357,0.416207,CCn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)OC1CCCCC1
71,3135,0.415851,Cc1cc(N2CCCCC2)ccc1NC(=O)c1ccccc1NC(=O)CCC(=O)O
72,5416,0.415526,CC[C@H](NS(=O)(=O)c1ccc(OCC(=O)N2CCN(C(=O)c3cccs3)CC2)cc1)C(=O)O
73,2554,0.415227,CCOC(=O)C1CCN(S(=O)(=O)c2cccc3nonc23)CC1
74,4498,0.414887,Cc1cccc(N(CC(=O)NC2CCCCC2)C(=O)c2csnn2)c1
75,5216,0.414297,CCCCn1c(SCC(=O)N2CCC(C(=O)OC)CC2)nc2cc(S(N)(=O)=O)ccc21
76,6526,0.414297,CCOCCCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2c1=O
77,3774,0.413449,CCOc1ccc(S(=O)(=O)NC2CCCCC2)c2cccnc12
78,7069,0.413449,O=C(CC1CCCC1)NNC(=O)c1cc2ccccc2cc1O
79,2133,0.412968,CCOC(=O)c1c(-c2ccc(C)cc2)csc1NC(=O)CCN1CCOCC1
80,7950,0.411693,CCOC(=O)C1CCN(S(=O)(=O)c2c(Cl)ccc3nonc23)CC1
81,8105,0.411693,CCOC(=O)n1c(=O)oc2ccc(S(=O)(=O)N3CCCCC3)cc21
82,2563,0.411527,CN(C)C(=O)COc1ccc2ccccc2c1CN(C)C1CCCCC1
83,3345,0.411377,CC[C@@H]1CCCCN1CCCNc1cc(C(=O)NC2CC2)cc2ccccc12
84,607,0.411239,CC(=O)Nc1cccc(OCC(=O)NC[C@H]2CCCN(C(=O)c3ccc(C)cc3)C2)c1
85,3393,0.410051,CCCC(=O)N[C@H](C)c1nc2ccccc2n1CC(=O)OC
86,5431,0.410051,CCOC(=O)c1oc2ccccc2c1NC(=O)/C=C/C(=O)O
87,1245,0.408248,CCOC(=O)N1CCN(CC(=O)Nc2nc3ccccc3s2)CC1
88,1844,0.408248,CCOC(=O)c1ccc(NC(=O)COC(=O)c2c(C)noc2C)cc1
89,3101,0.408248,CCOC(=O)c1ccc2oc(=O)n(C(=O)OCC)c2c1
90,3258,0.408248,CCOC(=O)c1c(C)[nH]c(-c2ccc3c(c2)OCO3)c1CCC(=O)N1C[C@H](C)O[C@@H](C)C1
91,4088,0.408248,CC(=O)Nc1ccc2c(c1)ncn2C1CCCCC1
92,4376,0.408248,CC(C)CO/N=C(\C(=O)Nc1sc2c(c1C#N)CCCC2)c1ccccc1OCC(=O)O
93,6686,0.408248,CCOc1cccc(C(=O)N[C@H](C(=O)N2CCc3ccccc32)C(C)C)c1
94,8230,0.406777,O=C(O)/C=C/C(=O)NC[C@H]1CC[C@@H](CNC(=O)CCCc2ccc3[nH]c(=O)[nH]c3c2)CC1
95,567,0.406711,CCOC(=O)[C@@H](NC(=O)CCN1C(=O)c2ccccc2C1=O)c1ccc(OC)cc1
96,691,0.406638,COc1ccccc1N(CC(=O)NC1CCCCC1)S(=O)(=O)c1cccs1
97,1816,0.406638,CSCC[C@@H](NC(=O)c1ccco1)C(=O)OCC(=O)c1ccc([C-]=O)cc1.[H+]
98,8612,0.406638,COc1ccc(-c2nnc(SCC(=O)NC3CCCCC3)n2N)c(OC)c1
99,5448,0.406558,Cc1ccc(-c2nnnn2CCC(=O)NC2CCCCCC2)cc1
100,5238,0.406469,COc1ccc2c(CC(=O)NC3CCCC3)cc(=O)oc2c1
