rank,oracle_call,score,smiles
37,35605,0.801947,NS(=O)(=O)c1ccc(OC[C@@H](O)CN2CCN(c3ccccn3)CC2)cc1
38,31013,0.801842,N[S+2]([O-])([O-])[c-]1[cH+][c-]2[c+](-[c-]3[cH+][cH-][cH+]s3)[n-]n(CC[C-]([O-])O)[c+]2[cH+][cH-]1.[H+]
39,32342,0.801375,NS(=O)(=O)c1ccc(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)nc1
40,19611,0.800824,[CH2-]CCCC/C=[NH+]/C(=O)COC(=O)c1ccccc1NC(=O)C/[S+]=c1\nc2cccc[c-]2c(=O)n1N
41,19356,0.800604,NS(=O)(=O)c1ccc(N2CCN(CC(=O)Nc3ccc4c(c3)OCCO4)CC2)nc1
42,37512,0.800544,NS(=O)(=O)c1ccc(N2CCN(S(=O)(=O)c3cccc4cccnc34)CC2)nc1
43,36597,0.800480,Nc1nc2ccccc2n1CC(=O)OCC(=O)Nc1cccc(S(N)(=O)=O)c1
44,13797,0.800414,CN1CCN(c2ccc(NC(=O)CSc3nncc(=O)n3N)cc2)CC1
45,23602,0.800414,Nn1c(SCC(=O)NC(=O)NCc2ccco2)nc2ccccc2c1=O
46,22416,0.800344,NS(=O)(=O)c1cccc(NC(=O)Cn2cnc3ccccc3c2=O)c1
47,37116,0.800313,NS(=O)(=O)c1cccc(NC(=O)COc2nc3ccccc3nc2N2CCOCC2)c1
48,13897,0.799985,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)C/[S+]=c1\nc2ccccc2c([O-])[nH]1
49,24420,0.799949,Cc1cc(NC(=O)CSc2nc3ccccc3c(=O)n2N)no1
50,9651,0.799454,CC(=O)N1CCN(c2ccccc2NC(=O)COc2ccc(-n3cnnn3)cc2)CC1
51,29107,0.798716,Nc1nonc1NC(=O)CCN1CCN(c2ccccc2)CC1
52,32189,0.798709,CN(CC(=O)Nc1cnc2ccccc2c1)S(=O)(=O)c1cnc[nH]1
53,23527,0.797944,Nn1c(SCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)nnc1-c1ccncc1
54,33544,0.797940,NS(=O)(=O)c1ccc(N2CCN(CCOCCOc3ccccc3)CC2)nc1
55,34960,0.797710,NNC(=O)COc1ccc(OC[C@H](O)CN2CCN(c3ccccc3)CC2)cc1
56,32048,0.797585,NS(=O)(=O)c1ccc(N2CCN(CC(=O)NCCc3ccccc3)CC2)nc1
57,36416,0.797455,NS(=O)(=O)c1ccc(NC(=O)Cn2c(NCCO)nc3ccccc32)cc1
58,30398,0.796894,NS(=O)(=O)c1cccc(NC(=O)COc2ncnc3sccc23)c1
59,33386,0.796869,Nn1c([O-])c(C/[S+]=c2\nc3ccccc3c([O-])[nH]2)nn/c1=[S+]\CC(=O)Nc1cccc(S(N)(=O)=O)c1
60,27977,0.796600,Cn1nc(-c2ccc(OCC(=O)NN)cc2)c2ccccc2c1=O
61,23774,0.796570,Nn1c(COc2ccc(S(=O)(=O)NC3=NCCC3)cc2)nc2ccccc2c1=O
62,18629,0.796460,N[C-]([O-])[C+]1[c+]2[n-][c-]3[c+]([n-][c+]2N(CCCn2[c+]([O-])o[c+]4[cH-][cH+][cH-][cH+][c-]42)C1[N-][O-])[CH+][CH+][CH-][CH+]3
63,13557,0.796311,CN(CC(=O)NCCc1ccccc1)S(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2C
64,36370,0.796124,NS(=O)(=O)c1cncn1CCOc1cccc2cccnc12
65,29013,0.795433,NN[C-]([O-])[c+]1[cH+][c-]2[n-][c+](SC[C+]([O-])NCC[c+]3[cH-][cH+][cH-][cH+][cH-]3)n(C[c+]3[cH-][cH+][cH-]o3)[c+]([O-])[c+]2[cH-]s1
66,18967,0.795269,Nn1c(SCC(=O)n2oc(=O)c3ccccc32)nnc1-c1cccnc1
67,17025,0.795102,Nn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2c(cnn2-c2ccccc2)c1=O
68,38245,0.794925,NS(=O)(=O)c1ccc(N2CCN(CC(=O)NCCSCc3ccccc3)CC2)nc1
69,27253,0.794741,Nc1nc(N2CCN(CC(=O)NCCc3ccccc3)CC2)ncc1S(N)(=O)=O
70,31459,0.794741,NS(=O)(=O)c1ccc(N2C(=O)C[C@H](N3CCN(c4ccccn4)CC3)C2=O)cc1
71,19776,0.794715,Nn1c(SCC(=O)Nc2cccc3ccccc23)nncc1=O
72,37689,0.794314,NS(=O)(=O)c1cccc(NC(=O)CS(=O)(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)c1
73,24986,0.794139,Nc1ncccc1OCC(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1
74,24437,0.793919,Nn1c(SCC(=O)Nc2ccc3ccccc3n2)nncc1=O
75,32423,0.793755,NNS(=O)(=O)c1ccc(NC(=O)CN(CCc2ccccc2)C(=O)c2cnccn2)cc1
76,33341,0.793551,NS(=O)(=O)c1cccc(NC(=O)[C@@H]2CCCN(S(=O)(=O)c3cccc4nonc34)C2)c1
77,37777,0.793551,NS(=O)(=O)c1cccc(NC(=O)N2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)c1
78,3288,0.793437,C=CCN(C(=O)Cn1c(=O)oc2ccccc21)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
79,27280,0.793339,[N-2][C][c+]1[n-][cH+][c+]([C-]([O-])Cn2[n-][n-][c+]3[cH-][cH+][cH-][cH+][c+]32)[n-]n1[S+2]([O-])([O-])[C+]1[CH+][CH-][CH+][CH-][CH+]1
80,13924,0.793116,COc1ccc(-c2nc(SCC(N)=O)c3c(=O)n(C)c(=O)n(C)c3n2)c(OC)c1
81,19814,0.793116,N[C@H](CC(=O)N(Cc1cccnc1)Cc1nc2ccccc2c(=O)[nH]1)C(=O)O
82,26879,0.793116,NS(=O)(=O)c1cccc(NC(=O)Cn2ncn3c(cc4ccccc43)c2=O)c1
83,37626,0.792726,NS(=O)(=O)c1c(-c2cccc3cccnc23)nc2n(c1=O)CCS2
84,19232,0.792642,NNC(=O)CN1CCN(S(=O)(=O)c2ccccc2-c2ccco2)CC1
85,11632,0.792186,[H]/N=c1\c(S(=O)(=O)c2ccccc2)cc2c(=O)n3ccccc3nc2n1CCN1CCOCC1
86,37714,0.791915,NS(=O)(=O)c1cccc(NC(=O)CN2CCN(c3ccc4ccccc4n3)CC2)c1
87,27113,0.791841,Nn1c(NS(=O)(=O)c2cccs2)nc2ccccc2c1=O
88,5168,0.791581,COc1ccc(-n2nc(C(=O)NCC(=O)N3CCC(C(N)=O)CC3)c3ccccc3c2=O)cc1OC
89,29948,0.791434,Nn1c(SCC(=O)Nc2cccc(S(N)(=O)=O)c2)nnc1-c1cccnc1
90,19975,0.791343,CO[c-]1[cH+][cH-][cH+][cH-][c+]1O[c-]1[n-][c+](CN2CCN([C+]([O-])[c+]3[cH-][cH+][cH-]s3)CC2)[nH][c+]([O-])[c+]1[CH-][C+]([O-])O
91,19689,0.791191,COc1ccc(-n2nc(C(=O)NN)c3c4ccccc4n(C)c3c2=O)cc1
92,334,0.791159,COCCn1[n-][n-][n-][c-]1SC[C+]([O-])N[c+]1[cH+][c+]2[cH+][cH-][cH+][cH-][c+]2[n-][c+]1[O-]
93,18206,0.791159,Nn1c(SCC(=O)NCCN2CCOCC2)nc2ccccc2c1=O
94,27775,0.791096,NC1=CCc2ccc(S(=O)(=O)Nc3cccc(S(N)(=O)=O)c3)cc2N1CCN1CCOCC1
95,1295,0.790890,COc1ccc(NC(=O)Cn2c(=O)n(CC(=O)NCc3ccco3)c(=O)c3ccccc32)cc1
96,35764,0.790871,Nc1nc(N2CCN(Cc3ccccc3)CC2)ncc1S(N)(=O)=O
97,36456,0.790871,NC(=O)COc1ccc(NS(=O)(=O)c2cccc3nonc23)cc1
98,24505,0.790838,Nn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nnc1-c1ccncc1
99,35681,0.790838,NS(=O)(=O)c1cn(-c2nc(C(=O)NCCN3CCCC3)cc(-c3ccccc3)n2)cn1
100,13883,0.790835,O=C(Nc1nc(-c2ccccn2)nc2ccccc12)C(=O)N1CCOCC1
