rank,oracle_call,score,smiles
31,4419,0.791352,Cn1c(=O)c2c(nc(N3CCN(C(=O)c4cc5ccccc5o4)CC3)n2C)n(C)c1=O
32,1441,0.790055,NC(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](c1ccco1)N1CCOCC1
33,8649,0.789955,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccccn2)c1-c1cc2ccccc2oc1=O
34,1470,0.789665,COc1ccc(S(=O)(=O)NC(=O)[C@@H]2CCc3nc4ccccc4c(=O)n3C2)cc1
35,5263,0.789443,CN(C)S(=O)(=O)c1nnc(NC(=O)COc2cccc3cccnc23)s1
36,1799,0.789203,Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)NCCc3ccccc3)ccc2n(C)c1=O
37,8840,0.788894,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)cc1
38,224,0.788778,Cn1c(=O)oc2cc(S(=O)(=O)N3CCC(C(=O)OCn4nnc5ccccc5c4=O)CC3)ccc21
39,10085,0.787461,NS(=O)(=O)c1cccc(NC(=O)CN2CCN(c3ccccc3)CC2)c1
40,1438,0.786967,NC(=O)c1sc2ccccc2c1NC(=O)CSc1nnc2[nH]c(=O)cc(N)n12
41,365,0.786622,Cn1c(=O)c2ncn(CC(=O)Nc3ccc4oc(-c5ccco5)nc4c3)c2n(C)c1=O
42,5270,0.786617,COc1ccccc1N1CCN(C(=O)C(=O)c2cn(CC(N)=O)c3ccccc23)CC1
43,222,0.785362,Cn1c(=O)oc2cc(S(=O)(=O)NCC(=O)NCCc3ccccc3)ccc21
44,5641,0.784907,COc1ccc(C(=O)NC2=C([O-])N[C+](=O)C([C]c3ccccc3OC)=C2)cc1
45,6953,0.784406,N/C(CSc1nnc(-c2cccnc2)n1-c1ccccc1)=N\NC(=O)C(=O)NC1CC1
46,8479,0.784373,NS(=O)(=O)c1ccc(N2CCN(CCOc3ccc4c(c3)OCO4)CC2)nc1
47,9960,0.784340,Nn1c(C/[S+]=c2\nc3ccccc3c([O-])n2CCCC=O)nc2ccccc2c1=O
48,10243,0.784146,NS(=O)(=O)c1ccc(S(=O)(=O)N(CCc2ccco2)CC(=O)Nc2cccnc2)cc1
49,8246,0.783434,Nn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nnc1-c1ccco1
50,7043,0.782542,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(c3ccc(OCCO)cc3)CC2)cc1
51,7832,0.782098,Nc1nc(SCC(=O)Nc2ccccc2Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
52,8413,0.782098,NS(=O)(=O)c1ccc(N2CCN([C@H]3CC(=O)N(Cc4ccccc4F)C3=O)CC2)cc1
53,8576,0.781567,NS(=O)(=O)c1cccc(NC(=O)CN2CC(=O)Nc3ccccc32)c1
54,8450,0.780259,NS(=O)(=O)c1ccc(N2CCN(S(=O)(=O)c3cn(CCc4ccccc4)cn3)CC2)cc1
55,7790,0.779323,NS(=O)(=O)Oc1ccc(OC[C@H](O)CN2CCN(c3ncccc3C(F)(F)F)CC2)cc1
56,6043,0.779237,COC(=O)c1cnc(N2CCN(CC(=O)Nc3cc(C)on3)CC2)nc1N
57,8877,0.778678,N/C(=N\OC(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1nc2ccccc2c(=O)[nH]1
58,9143,0.778405,Nc1cc([O-])n/c(=[S+]\CC(=O)Nc2ccc(S(N)(=O)=O)cc2)n1-c1ccccc1
59,7523,0.778066,Nn1c(SCC(=O)N2CCN(C(=O)c3ccccc3F)CC2)nnc1-c1ccccn1
60,9586,0.777411,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2cc(=O)n(Cc3cc4ccccc4o3)c(=O)[nH]2)cc1
61,7297,0.777253,Nn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nnc1-c1ccco1
62,4750,0.776299,N#CC/[S+]=c1\nc2ccccc2c([O-])n1CCCC(=O)NCCCN1CCOCC1
63,8149,0.776299,Cc1cccc2nc(N3CCN(S(=O)(=O)c4cccc(C(=O)NN)c4)CC3)[nH]c(=O)c12
64,1674,0.776001,COc1nc(OCCNC(=O)Nc2ccccc2)nc(N(C)C)n1
65,4679,0.775841,CCOC(=O)CNC(=O)CS(=O)(=O)c1cn(CC(=O)OC)c2ccccc12
66,8546,0.775803,NS12(=O)[O+]=[S@]13=C2[C@@H]3/[C-]=C/c1ccn(S(=O)(=O)c2ccc3ccccc3c2)n1
67,8328,0.775586,NS(=O)(=O)c1ccc(OCCCc2nc3c(nnn3CCc3ccncc3)c(=O)[nH]2)cc1
68,7449,0.774993,Cn1c(=O)c2c(nc(SCC(=O)N(CCCC(N)=O)Cc3ccccc3)n2C)n(C)c1=O
69,4387,0.774376,Cn1c(=O)c(C(=O)COc2ccc(C(N)=O)c(O)c2O)c(N)n(-c2ccccc2)c1=O
70,7358,0.774376,NS(=O)(=O)c1cccc(NC(=O)CN2C(=O)N[C@@]3(CCOc4ccccc43)C2=O)c1
71,1551,0.774315,O=C(CCNc1ncccc1[N+](=O)[O-])NCC(=O)OCC(=O)N1CC(=O)Nc2ccccc21
72,8258,0.774191,NS(=O)(=O)c1ccc(N(CCCN2CCOCC2)Cc2ccco2)nc1
73,1638,0.774104,COCCN(C(=O)CSc1nnc2nnc3cc(C)ccc3n12)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
74,8932,0.773939,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(c3ccccc3)CC2)cc1
75,8275,0.773936,Cn1cccc1Cc1nnc(SCC(=O)Nc2ccccc2O)n1N
76,6692,0.773765,COc1ccc(/[S+]=[NH+]/NC(=O)CCNc2ccccc2N([O-])[O-])cc1
77,7755,0.773055,NS(=O)(=O)c1cccc(S(=O)(=O)N2CCN(CC(=O)Nc3c(F)cccc3F)CC2)c1
78,8331,0.773055,NNC(=O)Cn1c(-c2ccc(F)cc2)nc2ccc(N)cc2c1=O
79,10070,0.773046,Nc1ccccc1NC(=O)CCNC(=O)CN1C(=O)c2ccccc2C1=O
80,7377,0.772600,Cn1c(=O)c2c(SCC(=O)NCCc3ccccc3)nc(C3CC3)nc2n(C)c1=O
81,4337,0.772383,COc1cccc(-c2nc(CS(=O)(=O)CC(=O)N/C(=C\C(N)=O)C(=O)O)c(C)o2)c1
82,8245,0.772383,NS(=O)(=O)c1cccc(NC(=O)C/[S+]=c2\nc(O)cc([O-])n2-c2ccccc2)c1
83,9580,0.772349,NS(=O)(=O)c1ccc(N2CCN(c3cccc4nonc34)CC2)nc1
84,6063,0.772304,NNC(=O)CN1C(=O)Nc2ccccc2[C@@H]1c1ccncc1
85,7803,0.772098,Nc1nc(N2CCN(S(=O)(=O)c3cccc4ccccc34)CC2)n[nH]1
86,10151,0.772061,NS(=O)(=O)c1ccc(-n2nnnc2SCC(=O)Nc2cnc3ccccc3c2)cc1
87,10560,0.771826,NS(=O)(=O)c1ccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)cc1
88,6291,0.771609,Nn1cc(-c2ccccc2)nc1SCC(=O)N[C@@H]1CCS(=O)(=O)C1
89,8697,0.771609,NNC(=O)CN(c1ccccc1)S(=O)(=O)c1cccc2nsnc12
90,10566,0.771609,[H]/N=C(\N)c1ccc(OCc2nc3ccccc3c(=O)n2N)cc1
91,5632,0.771141,C/[C-]=C(\C)Oc1[c-]c(C)c(OC)c(NC(=O)CCNS(=O)(=O)c2ccc3c(c2)=[O+]C(=O)[NH+]=3)c1
92,4090,0.770946,NC(=O)c1noc([C@H]2CCS(=O)(=O)C2)c1NC(=O)CNc1ccccc1
93,8628,0.770946,Nn1c(SCn2nnc3ccccc3c2=O)nnc1-c1ccncc1
94,8836,0.770946,Nn1c(SCn2nnc3ccccc3c2=O)nnc1-c1cccnc1
95,10216,0.770833,NS(=O)(=O)c1cccc(NS(=O)(=O)c2cccc3nonc23)c1
96,5626,0.770719,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccccn2)c1-c1ccccc1
97,6872,0.770448,Nn1c(Cc2ccccc2)nnc1SCC(=O)OCn1nnc2ccccc2c1=O
98,8414,0.770103,NNC(=S)Nc1ccc(S(=O)(=O)/N=C(\N)c2cc3ccccc3oc2=O)cc1
99,7598,0.769878,NS(=O)(=O)c1ccc(N2CCN(C(=O)CCNC(=O)C(=O)Nc3ccccc3F)CC2)cc1
100,6710,0.769797,COc1ccc(NC(=O)CN(C)C(=O)CNC(=O)c2ccc3c(c2)OCO3)cc1OC
