rank,oracle_call,score,smiles
31,4967,0.433555,O=C(CCC(=O)N(CC(=O)NC1CCCCC1)Cc1cccs1)Nc1ccccn1
32,3356,0.432493,O=C(COc1ccc(C(=O)C2CCCCC2)cc1)N[C@H](C(=O)Nc1ccccc1F)C1CC1
33,3327,0.431092,CCOC(=O)[C@H]1CCCN(C(=O)c2cc3ccccc3o2)C1
34,10451,0.430331,CC(C)(C)c1ccc(-n2ncc3c2CCC[C@@H]3NC(=O)CCNC(=O)CCC(=O)O)cc1
35,9301,0.429970,COCCn1c(SCC(=O)NC2CCCCC2)nc2ccccc21
36,9704,0.429970,CCOC(=O)N1CCC(Nc2c(-c3ccc(C)cc3)c(=O)c2=O)CC1
37,11457,0.429970,CCOC(=O)[C@@H]1CCCN(c2c(Nc3cccc(C)c3)c(=O)c2=O)C1
38,3362,0.428952,CC[C@H](C)[C@@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)N1CCCC1
39,9500,0.428952,CCN(CC)C(=O)C/[S+]=c1\nc2ccccc2c([O-])n1CC1CCCCC1
40,1650,0.428746,COc1ccc(N(C(=O)CCl)[C@@H](C(=O)NC2CCCCC2)c2ccc(C)cc2)cc1OC
41,2855,0.428026,COc1ccc(NC(=O)CCc2ccccc2)cc1S(=O)(=O)N1CCC[C@@H]1C(=O)O
42,9003,0.427247,CCOC(=O)c1sc(NC(=O)[C@@H](CC)OC(=O)CCc2ccccc2)nc1C
43,1971,0.427179,Cc1cc(NC(=O)C2CCCCC2)ccc1NC(=O)CCC(=O)NNC(=O)c1cccs1
44,8374,0.426401,CCOC(=O)c1cn(CC(=O)NCCC(=O)NC)c2ccc(OC)cc12
45,8594,0.426401,CCOC(=O)C(C(=O)OCC)[C@@H](CN(C)C)c1cccc2ccccc12
46,8779,0.425628,CCOc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc3c(c2)C[C@H](C)N3C(C)=O)cc1
47,9347,0.425628,COCCN(C(=O)C/[S+]=c1/nccc([O-])[nH]1)[C@H](C(=O)NC1CCCCC1)c1ccccc1
48,11845,0.424476,Cc1nn(CC(=O)NC2CCCCC2)c(=O)c2cccn12
49,11297,0.423896,COc1ccc([C@@H](C(=O)NC2CCCC2)N(C(=O)c2csnn2)C2CC2)cc1
50,7171,0.423207,CCc1cc(=O)oc2c3c(cc(OCC(=O)N[C@H](C(=O)O)[C@H](C)CC)c12)OC(C)(C)CC3
51,1093,0.422921,Cc1cccc(N(CC(=O)NC2CCCCC2)C(=O)c2csnn2)c1C
52,2631,0.422249,CCn1cc(CN2CCC(n3nccc3NC(=O)C3CCCC3)CC2)c(C)n1
53,7851,0.421860,CCOC(=O)N1CCC(NS(=O)(=O)c2cccc3nsnc23)CC1
54,11202,0.421637,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)CC1
55,11793,0.421391,Cc1csc2nc(CNC(=O)C3CCCCC3)cn12
56,1544,0.421212,Cc1ccc(CNC(=O)[C@@H](C(=O)Nc2nccs2)C2CCCCC2)cc1
57,1709,0.421212,O=C(NCC(=O)N(c1cccnc1)C1CCCCC1)c1ccc(CO)o1
58,5474,0.421212,CCOCc1c(C(=O)OCC(=O)N2CCCCCC2)oc2ccccc12
59,9382,0.420703,CCOc1cc(C2CCCCC2)cc(=O)c2c(C)oc(C)c12
60,1001,0.420622,COc1ccccc1NC(=O)N1CCC[C@H]1C(=O)NCc1cccc(C(=O)O)c1
61,546,0.420560,COc1cc([C@H](C(=O)NC2CCCCC2)N(C(=O)C(C)C)c2ccc(C(C)C)cc2)cc(OC)c1OC
62,2553,0.420084,CCOc1ccc(-n2cnnn2)cc1S(=O)(=O)NC1CCCCC1
63,3023,0.420084,CC(C)COC(=O)CCNc1ncnc2c1nc1n2CCCCC1
64,6763,0.420084,COC(=O)c1oc2ccccc2c1NC(=O)NC1CCCCCC1
65,6826,0.419591,COCCC(=O)N(Cc1ccc2c(c1)OCO2)[C@@H](C(=O)NC1CCCCC1)c1ccncc1
66,8202,0.418548,CC(C)[C@@H](OC(=O)CC(=O)Nc1sc2c(c1C#N)CCCC2)C(=O)NCc1ccccn1
67,5369,0.417855,Cc1nnc(SCC(=O)NC2CCCCC2)n1N[C@H](C)c1ccc(Cl)cc1
68,268,0.417424,C[C@H](NC(=O)c1ccccc1NS(=O)(=O)c1ccc(F)cc1)C(=O)NC1CCCC1
69,11557,0.417029,Cc1nc2ccccc2c(C(=O)O)c1[C@@H](C)N1CCCC[C@@H]1C
70,11329,0.416667,CCOc1ccc([C@@H]2C(=O)N(C3CCCCC3)CC(=O)N2CCc2ccccc2)cc1OCC
71,11713,0.416667,COc1ccc(C[C@H](NC(C)=O)C(=O)NC2CCN(C(=O)Nc3ccccc3C)CC2)cc1OC
72,3088,0.416598,CCOC(=O)[C@H](NCc1ccccc1)N(C(=O)CC)c1ccccc1
73,5429,0.416207,COc1cc(C(=O)O)c(C2CCCCC2)cc1OCc1cc(C)c(C)cc1C
74,3972,0.415851,O=C(C[C@@H]1Oc2ccccc2NC1=O)NC[C@H]1CCCC[C@@H](Cc2cccs2)C1
75,7385,0.415605,CCOC(=O)Cn1c(=O)n(C(=O)OCC)c2ccccc21
76,11160,0.415227,CCOC(=O)c1sc2ncn(CC(=O)N(CC)CC)c(=O)c2c1C
77,2801,0.414887,C[C@H](NCc1cccs1)C(=O)Nc1nc(CN2CCCC[C@H]2C)cs1
78,8999,0.414887,CSCC[C@@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(=O)O
79,1143,0.414578,CCOc1ccc2nc(N3CCC[C@H](C(=O)NC[C@@H]4CCCO4)C3)sc2c1
80,7723,0.414297,COc1ccc(OC)c(NC(=O)c2ccccc2NC(=O)CNC2CCCCC2)c1
81,7103,0.413449,CCOC(=O)C1CCN(Cc2c(O)ccc3ccccc23)CC1
82,731,0.413197,CCCCOC(=O)n1c(=O)oc2ccc(S(=O)(=O)N3CCCCC3)cc21
83,3597,0.413197,CCCC(=O)n1nc(C)c(S(=O)(=O)c2ccc(Cl)cc2)c1OC(=O)OCC
84,10167,0.413197,CCCCn1c(SCC(=O)CC(=O)OCC)nc2c1c(=O)n(C)c(=O)n2C
85,9121,0.412968,COCc1c(-c2ccc(C)cc2)nc(SCC(=O)NC2CCCCC2)[nH]c1=O
86,4880,0.412759,O=C(NC1CCCCC1)c1ccccc1NC(=O)[C@@H]1CC(=O)N(Cc2ccco2)C1
87,6489,0.412759,CCOc1ccc(C(=O)N/C(=C/c2ccccc2)C(=O)N[C@@H](CCSC)C(=O)O)cc1
88,10053,0.412568,CCOC(=O)[C@H]1C[C@H](c2ccccc2)CN(S(=O)(=O)c2ccc(S(=O)(=O)N(CC)CC)cc2)C1
89,389,0.412231,Cc1ccc(C(=O)Nc2cc(C(=O)NCCCCCC(=O)O)ccc2N2CCN(C(=O)C(C)C)CC2)cc1C
90,8873,0.411377,O=C(Nc1cccnc1)OCc1ccc2c(c1)C(=O)N(CC1CCCC1)C2=O
91,4707,0.411239,CCOC(=O)N1CCN(C(=O)[C@H]2CCCN(S(=O)(=O)c3cccc4nsnc34)C2)CC1
92,6943,0.410051,O=C(Cn1c(=O)oc2ccccc21)NC1CCCCCC1
93,8419,0.410051,O=C(OCc1ccc2ccccn2c1=S)C1CCCCC1
94,11172,0.409878,O=C(NC1CCCC1)c1ccc2c(=O)n(C[C@@H]3CCCO3)c(=O)[nH]c2c1
95,1513,0.409804,CCOC(=O)CN(C(=O)CSc1nnnn1C(C)C)c1ccc2c(c1)OCCO2
96,9518,0.409804,O=C(NC[C@@H]1CCN(C(=O)NC2CCCCC2)C1)c1cnc2ccccc2c1
97,1589,0.408248,CCOC(=O)C1CCN(Cc2cn(C)nc2-c2ccccc2)CC1
98,2565,0.408248,Cc1cc(C(C)C)cc(C)c1C(=O)[C@@H]1CCCN(C(=O)OCc2cccc(Br)c2)C1
99,3336,0.408248,COc1ccc(S(=O)(=O)Cc2ccc(C(=O)N(C)C3CCCCC3)o2)cc1
100,4105,0.408248,C[C@H](OC(=O)c1ccco1)C(=O)N1CCC[C@@H](C(=O)c2cccc(C(F)(F)F)c2)C1
