rank,oracle_call,score,smiles
18,21452,0.806432,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(c3ncccn3)CC2)cc1
19,17800,0.806303,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1cccc(S(N)(=O)=O)c1
20,1801,0.806210,NC(=O)C1CCN(C(=O)COc2ccc(Nc3ncccn3)cc2)CC1
21,3567,0.805476,O=C(CCN1CCN(c2ccccn2)CC1)NNC(=O)Nc1ccc2c(c1)OCCO2
22,2610,0.804923,Nn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2ccccc2c1=O
23,2661,0.804923,NNC(=O)COc1coc(CN2CCN(c3ccccc3)CC2)cc1=O
24,12492,0.804923,NS(=O)(=O)c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1
25,13965,0.804829,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(c3ccccc3OCC(=O)O)CC2)cc1
26,10817,0.804801,NS(=O)(=O)c1cccc(NC(=O)C/[S+]=c2\nc3ncccc3c([O-])n2C[C@@H]2CCCO2)c1
27,14916,0.804705,COc1cccc(/C=N/NC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2CCCO)c1
28,6669,0.803428,NS(=O)(=O)c1ccc(O)c(NC(=O)CN2CCN(c3ccccc3)CC2)c1
29,15591,0.803428,NS(=O)(=O)c1ccc(N2CCN(CC(=O)Nc3ccccc3F)CC2)nc1
30,21339,0.803428,NS(=O)(=O)c1ccc(NC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2CCCO)cc1
31,21370,0.803428,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(c3ccccc3O)CC2)cc1
32,4378,0.803428,NS(=O)(=O)c1cn(CC(=O)NCc2cccnc2)c2ccccc12
33,12286,0.803238,NS(=O)(=O)c1ccc(NC(=O)CNC(=O)Cn2ccc3ccccc32)cc1
34,13644,0.802288,NS(=O)(=O)c1cccc(NC(=O)COc2ncnc3ccccc23)c1
35,19055,0.802288,NS(=O)(=O)c1ccc(NC(=O)COc2ncnc3ccccc23)cc1
36,22126,0.801979,N#CCn1c([O-])c2ccccc2n/c1=[S+]\CC(=O)Nc1ccc(S(N)(=O)=O)cc1
37,22716,0.801947,NS(=O)(=O)c1ccc(OC[C@@H](O)CN2CCN(c3ccccn3)CC2)cc1
38,1887,0.800536,NNC(=O)Cn1c2ccccc2c2cc(OCC(=O)N3CCOCC3)ccc21
39,17690,0.800414,Nc1nc(N2CCN(C/C=C/c3ccccc3)CC2)ncc1S(N)(=O)=O
40,8037,0.800344,NS(=O)(=O)c1cccc(NC(=O)Cn2cnc3ccccc3c2=O)c1
41,7299,0.800313,NS(=O)(=O)c1cccc(NC(=O)COc2nc3ccccc3nc2N2CCOCC2)c1
42,12312,0.800313,NS(=O)(=O)c1ccc(NC(=O)COc2nc3ccccc3nc2N2CCOCC2)cc1
43,12462,0.799407,NS(=O)(=O)c1ccc(NC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2CC(=O)N2CCCCC2)cc1
44,16039,0.799381,Nn1c(SCC(=O)Nc2cc(=O)[nH]c(=O)n2CCc2ccccc2)nnc1-c1cccnc1
45,1097,0.799211,NS(=O)(=O)c1cccc(NC(=O)CCCNC(=O)Cn2cnc3ccccc3c2=O)c1
46,3725,0.798927,NS(=O)(=O)c1ccc(N2CCN(c3ncc4ccccc4n3)CC2)nc1
47,9312,0.798824,NS(=O)(=O)c1cccc(NC(=O)COc2ncnc3ncccc23)c1
48,931,0.797940,NS(=O)(=O)c1ccc(N2CCN(CCOCCOc3ccccc3)CC2)nc1
49,9508,0.797918,NS(=O)(=O)c1cn(CC(=O)NCc2ccco2)c2ccccc12
50,13840,0.797710,NS(=O)(=O)c1cccc(NC(=O)CCNC(=O)Cn2cnc3ccccc3c2=O)c1
51,11081,0.797667,NS(=O)(=O)c1cccc(NC(=O)Cn2c(NCCCO)nc3ccccc32)c1
52,577,0.797585,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCN(c3ccccn3)CC2)cc1
53,12938,0.797585,NS(=O)(=O)c1ccc(N2CCN(CC(=O)NCCc3ccccc3)CC2)nc1
54,16365,0.797455,NS(=O)(=O)c1cnc(Nc2ccccc2C(=O)O)nc1CN1CCOCC1
55,19014,0.797455,NS(=O)(=O)c1cccc(NC(=O)Cn2c(NCCO)nc3ccccc32)c1
56,3378,0.797318,N#Cc1cc2ccccc2nc1N1CCN(CC(=O)NN)CC1
57,13248,0.797117,O=C1COc2ccccc2C(=O)Nc2cc(ccn2)[N@H+](/C([O-])=C2\[CH-]C=CS2)[NH2+]S(=O)(=O)c2cccc(c2)N1
58,2658,0.796602,Cn1c(=O)c2cc(S(=O)(=O)N3C[C@H](O)C[C@H]3C(=O)Nc3ccc(C#N)cc3)ccc2n(C)c1=O
59,12368,0.796460,NCCCCOc1ccc(S(N)(=O)=O)cc1NC(=O)Cn1[nH]c(=O)c2ccccc2c1=O
60,18991,0.796460,NS(=O)(=O)c1cccc(NC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2CCCC(=O)O)c1
61,1119,0.796311,NC(=O)COc1ccc(Nc2nc(N/N=C/c3cccc(O)c3)n(N)c(=O)n2)cc1
62,8887,0.796311,CN(Cc1nc2ccccc2c(=O)n1-c1ccc(N2CCOCC2)cc1)S(N)(=O)=O
63,19781,0.796157,Cn1c([O-])c/c(=[S+]\CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c2ccccc21
64,14303,0.795995,NS(=O)(=O)c1ccc(NNC(=O)CN2CCN(c3ccccc3)CC2)nc1
65,14577,0.795995,NS(=O)(=O)c1ccc(N2CCN(CC(=O)NCc3ccccc3)CC2)nc1
66,8148,0.795650,NS(=O)(=O)c1ccc(O)c(NC(=O)Cn2c(=O)oc3ccccc32)c1
67,20415,0.795271,CN(c1ncccn1)S(=O)(=O)c1ccc(C(=O)OCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1
68,5282,0.795102,COc1ccc2cc(CN(C)S(=O)(=O)c3ccc4c(c3)n(C)c(=O)c(=O)n4C)c(=O)[nH]c2c1
69,17286,0.794925,NS(=O)(=O)c1ccccc1N1CCN(CC(=O)NCc2ccc3c(c2)OCO3)CC1
70,13297,0.794349,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(c3cnccn3)CC2)cc1
71,22560,0.794139,NS(=O)(=O)c1ccc(OC[C@H](O)Cn2c(=O)oc3ccccc32)cc1
72,14448,0.794024,NS(=O)(=O)c1ccc(NC(=O)COC(=O)CCn2c(=O)sc3ccccc32)cc1
73,6256,0.793952,NS(=O)(=O)c1ccc(Nc2nc3nc(SCC(=O)Nc4cccc(S(N)(=O)=O)c4)ncc3[nH]2)cc1
74,13773,0.793927,CN(CC(=O)Nc1ccccc1Cl)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C
75,22255,0.793848,NS(=O)(=O)c1cccc(NC(=O)Cn2nc(CNC(=O)c3ccco3)c3ccccc3c2=O)c1
76,4464,0.793551,NS(=O)(=O)c1cccc(NC(=O)N2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)c1
77,17654,0.793339,Nc1nc(N2CCN(c3ncccn3)CC2)nc(-c2ccccc2)c1S(N)(=O)=O
78,17063,0.793162,N[S+2]([O-])([O-])[C-]1[CH+]C2[C-]([CH+][CH-]1)CN[c+]1[n-][c+]([n-][cH+][c-]1-[c+]1[cH-][cH+][cH-]s1)SC[C+]([O-])N2C[C+]([O-])[c+]1[cH-][cH+][c-](F)[cH+][cH-]1
79,4054,0.793139,NS(=O)(=O)c1cccc(NC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2CCCN2CCCC2)c1
80,6186,0.793080,NC(=O)NCCN1CCN(c2ncnc3c2oc2ccccc23)CC1
81,6912,0.793047,NS(=O)(=O)c1ccc(NC(=O)CCn2c(=O)oc3ccccc32)cc1
82,21755,0.793047,NS(=O)(=O)c1cccc(NC(=O)CCn2c(=O)oc3ccccc32)c1
83,20437,0.792483,NS(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)COc2ccccc2)c1
84,2808,0.792420,Nn1c(SCC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)nnc1-c1cccnc1
85,8655,0.792420,NS(=O)(=O)c1ccc(-n2nnnc2SCC(=O)Nc2ccccc2N2CCOCC2)cc1
86,8711,0.792293,NS(=O)(=O)c1cccc(NC(=O)Cn2cnc3c(oc4ccccc43)c2=O)c1
87,7744,0.792189,NS(=O)(=O)c1ccc(N2CCN(C(=O)C/[S+]=c3\nc4ccccc4c([O-])[nH]3)CC2)cc1
88,7275,0.792186,[H]/N=c1\c(S(=O)(=O)c2ccccc2)cc2c(=O)n3ccccc3nc2n1CCN1CCOCC1
89,22090,0.791948,CCN1CCN(c2ccc(CNC(=O)C(=O)Nc3cccc(S(N)(=O)=O)c3)s2)CC1
90,198,0.791434,NS(=O)(=O)c1cccc(NC(=O)CC/[S+]=c2\nc3ccccc3c([O-])[nH]2)c1
91,2922,0.791434,Nn1c(SCC(=O)Nc2cccc(S(N)(=O)=O)c2)nnc1-c1ccncc1
92,3409,0.791434,NS(=O)(=O)c1cccc(NC(=O)COC(=O)Cn2cnc3ccccc32)c1
93,10128,0.791434,NS(=O)(=O)c1cccc(NC(=O)COC(=O)Cn2cnc3ccncc32)c1
94,16812,0.791434,NS(=O)(=O)c1cccc(NC(=O)CNC(=O)c2cnc3ccccc3n2)c1
95,4717,0.791343,NS(=O)(=O)c1ccc(CCNC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2C[C@@H]2CCCO2)cc1
96,4570,0.791159,Nn1c(SCC(=O)NCCN2CCOCC2)nc2ccccc2c1=O
97,19370,0.791159,NS(=O)(=O)c1ccc(N2CCN(CCOc3cccnc3)CC2)nc1
98,22688,0.790871,Nc1nc(N2CCN(Cc3ccccc3)CC2)ncc1S(N)(=O)=O
99,18899,0.790838,Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)Nc3cccc(S(N)(=O)=O)c3)ccc2n(C)c1=O
100,4728,0.790787,NS(=O)(=O)c1ccc(NC(=O)COc2ncnc3sccc23)cc1
