rank,oracle_call,score,smiles
39,34431,0.800271,Nn1c(SCC(=O)Nc2cccc3cccnc23)nncc1=O
40,25254,0.799949,Cc1cc(NC(=O)CSc2nc3ccccc3c(=O)n2N)no1
41,24605,0.799538,NNC(=O)COc1ccc(-c2nn(CC(=O)NCCN3CCCCC3)c(=O)c3ccccc23)c(O)c1
42,32409,0.799298,Nc1nc(N2CCN(CC(=O)NC[C@H]3COc4ccccc4O3)CC2)ncc1S(N)(=O)=O
43,26621,0.799120,NS(=O)(=O)c1ccc(CCNC(=O)CCN2CCN(c3ccccn3)CC2)cc1
44,32271,0.798824,NS(=O)(=O)c1cccc(NC(=O)COc2ncnc3ncccc23)c1
45,22516,0.798716,NS(=O)(=O)c1ccc(NC(=O)Cn2c(=O)oc3ccccc32)cc1
46,14579,0.797761,COc1ccc(/C=N/NC(=O)Cn2cnc3ccccc3c2=O)c(C=O)c1OC
47,21917,0.797585,NS(=O)(=O)c1ccc(N2CCN(CC(=O)NCCc3ccccn3)CC2)nc1
48,2045,0.797455,COc1ccccc1-n1c(=O)[nH]c2c(C(=O)NCCCN(C)C)ncnc21
49,32701,0.797455,NS(=O)(=O)c1ccc(NC(=O)Cn2c(NCCO)nc3ccccc32)cc1
50,39552,0.797318,Nn1c(=O)c2ccccc2n2c(SCC(=O)Nc3nccs3)nnc12
51,6867,0.797234,CO[c-]1[cH+][c-](C)[c+]([O-])[c-]([CH-][C+]([C-]([O-])N2CCOCC2)[c-]2[n-][c+]3[cH+][cH-][cH+][cH-][c+]3[nH]2)[cH+]1
52,16860,0.797099,COc1ccc(/C=N/NC(=O)/[C-]=N/n2cnc3ccccc3c2=O)c(C(=O)O)c1OC.[H+]
53,19530,0.796894,NS(=O)(=O)c1cccc(NC(=O)COc2ncnc3sccc23)c1
54,31335,0.796460,NS(=O)(=O)c1ccc(NC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2CCCC(=O)O)cc1
55,35109,0.796156,NS(=O)(=O)c1cc([N+](=O)[O-])ccc1NC(=O)CN1CCN(c2ccccc2)CC1
56,16382,0.795962,Cc1cccc(-c2cnc3ccc(S(N)(=O)=O)cc3n2)c1OCC(N)=O
57,3022,0.795589,Cn1c2n/c(=[S+]\CC(=O)NCc3ccc4c(c3)OCO4)n(Cc3ccccc3F)c-2c([O-])n(C)c1=O
58,10013,0.795271,[H]/N=c1/n(CCO)c2nc3ccccc3nc2n1C[C@@H](O)COc1ccc(OC)c(CO)c1
59,2234,0.794925,O=C1C[S+]=c2cc/c(=C(\[O-])Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)cc2N1
60,8837,0.794741,COc1ccc(OCC(=O)NNC(=O)Cn2nc(C)c3ccccc3c2=O)cc1
61,18599,0.794741,COC(=O)COc1cccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)c1
62,18147,0.794139,Cn1c(N)c(OC(=O)c2ccncc2)c(=O)n(-c2ccccc2)c1=O
63,28726,0.794024,NS(=O)(=O)c1ccc(NC(=O)COC(=O)CCn2c(=O)sc3ccccc32)cc1
64,18040,0.793919,NNC(=O)C/[S+]=c1\nc2ccccc2c([O-])n1Cc1ccco1
65,11215,0.793856,O=C(CN(C(=O)Cn1[nH]c(=O)c2ccccc2c1=O)c1ccccc1)NCCCn1ccnc1
66,8675,0.793786,NC(=O)c1oc2ccccc2c1NC(=O)CN1CCOCC1
67,33709,0.793704,Cn1c(=O)c(-c2ccc(OS(N)(=O)=O)cc2)nc2ccccc21
68,17908,0.793377,O=C(CN1CCN(c2ccccc2O)CC1)NC(=O)NCc1ccco1
69,22576,0.793339,[NH3+]S(=O)(=O)c1cccc(NC(=O)C/[S+]=[C-]\N=c2/cc[c-](-c3ccccc3)nn2)c1
70,26892,0.793339,NS(=O)(=O)c1ccc(CCNCC(=O)Nc2ccccc2N2CCOCC2)cc1
71,17766,0.793256,CO[c-]1[cH+][cH-][c+](N2CCN([C-]([O-])C3CCN([S+2]([O-])([O-])[C][CH+]n4[cH+][n-][c+]5[cH+][c+](C)o[c+]5[c-]4[O-])CC3)CC2)[cH-][cH+]1
72,23309,0.793116,COc1ccc(NC(=O)CSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1OC
73,7534,0.793059,CCN(C(=O)COC(=O)Cn1cnc2ccccc2c1=O)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
74,13114,0.792863,COc1cc(S(=O)(=O)N(CCN2CCOCC2)Cc2ccccc2)ccc1-n1cnnn1
75,21918,0.792642,COc1ccccc1OCC(=O)NCCCNC(=O)Cn1nc(C(N)=O)c2ccccc2c1=O
76,36151,0.792293,NS(=O)(=O)c1ccc(NC(=O)Cn2cnc3c(oc4ccccc43)c2=O)cc1
77,29442,0.792201,CN1CCN(c2nn(S(=O)(=O)c3ccc(S(=O)(=O)N(C)C)cc3)c3ccccc23)CC1
78,21736,0.792189,NS(=O)(=O)c1cccc(NC(=O)C/N=C(\[S+]=C(/[O-])c2ccccc2)c2ccncc2)c1
79,19255,0.792186,[H]/N=c1\c(S(=O)(=O)c2ccccc2)cc2c(=O)n3ccccc3nc2n1CCN1CCOCC1
80,23384,0.791948,NS(=O)(=O)c1ccc(Cn2nnnc2CN2CCN(c3ccccc3)CC2)cc1
81,33358,0.791810,NS(=O)(=O)c1ccc(NC(=O)Cn2c(=O)n(CC(=O)NCCCCCC(=O)O)c(=O)c3ccccc32)cc1
82,34954,0.791434,NS(=O)(=O)c1cccc(NC(=O)COC(=O)Cn2cnc3ccccc32)c1
83,36628,0.791343,NS(=O)(=O)c1ccc(CCNC(=O)C/[S+]=c2\nc3ccccc3c([O-])n2C[C@@H]2CCCO2)cc1
84,39584,0.791142,NS(=O)(=O)c1ccc(NCC(=O)Nc2ccccc2N2CCOCC2)cc1
85,26601,0.791129,NNC(=O)Cn1c(SCC(=O)Nc2nccs2)nc2ccccc21
86,2877,0.791026,CCOC(=O)/C=c1\s/c(=C\c2ccccc2OC)c(=O)n1CC(=O)NCc1ccc2c(c1)OCO2
87,13716,0.790838,COc1ccccc1-c1c(C)oc2cc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1=O
88,30956,0.790838,Nn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nnc1-c1ccncc1
89,32752,0.790838,Cc1cc(-[c-]2ccc[s+]2)n(C2=N[C][C+](=[SH](N)([O-])[O-])C=C2NC(=O)/[NH+]=c2/cccn[cH-]2)n1.[H+]
90,33703,0.790838,NS(=O)(=O)c1ccc(NC(=O)COC(=O)CNS(=O)(=O)c2cccc3cccnc23)cc1
91,37687,0.790837,Nn1c(SCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)nnc1-c1ccco1
92,38661,0.790787,NS(=O)(=O)c1ccc(NC(=O)COc2ncnc3sccc23)cc1
93,3237,0.790649,COc1ccc(/C=C/C(=O)NCC(=O)NCc2nc3ccccc3c(=O)[nH]2)cc1
94,136,0.790569,[H]/[C-]=N/C(=C=[NH+]C(=O)c1[c-]oc2c(OC)cccc2/c1=[NH+]/c1ccccc1)C(=O)O
95,31989,0.790569,NS(=O)(=O)c1csc(NC(=O)Cn2c(=O)oc3ccccc32)c1
96,266,0.790289,CO[c+]1[cH-][c+]2[c-]([cH+][c-]1OC)N[C+]([O-])N(C[C+]1[C+]([O-])[N-][c+]3[cH-][cH+][cH-][cH+][c-]3[C+]1C)[C-]2[O-]
97,33880,0.790289,Nn1c(SCC(=O)NNC(=O)COc2ccccc2)nnc1-c1cccnc1
98,39260,0.790289,NS(=O)(=O)c1cccc(NC(=O)COC(=O)Cn2ccc3ccccc3c2=O)c1
99,974,0.790140,O=C(CN1CCN(c2ccccc2O)CC1)Nc1ccc2[nH]c(=O)[nH]c2c1
100,36333,0.789846,COc1ccccc1NC(=O)CNS(=O)(=O)c1cn(C)nc1-c1ccco1
