rank,oracle_call,score,smiles
27,7063,0.788226,COc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1OCC(=O)NCCc1nc2cc[c-]cc2[nH]1.[H+]
28,14280,0.788076,Nn1c(COCC(=O)Nc2ccc(F)cc2)nc2ccccc2c1=O
29,8867,0.787480,O=C(COC(=O)CCc1nc2ccccc2c(=O)[nH]1)NC(=O)NCc1ccco1
30,7421,0.787443,COCCCNC(=O)c1nc2ccccn2c1-c1ccnc(N)n1
31,11740,0.787344,NC(=O)Cn1c(O)c(/C=N/NC(=O)c2ccco2)c2ccccc21
32,7859,0.787263,NS(=O)(=O)c1ccc(S(=O)(=O)N2CCN(C[C@@H](O)COc3ccc4ccccc4c3)CC2)cc1
33,12571,0.787159,Nn1c(SCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nnc1-c1cccnc1
34,1861,0.786694,[O-][C+](CO[c-]1[cH+][cH-][cH+][cH-][c+]1N1CC[CH+][C-]1[O-])N[c-]1[cH+][cH-][c+]2o[c-]([O-])[cH+][cH+][c-]2[cH+]1
35,2699,0.786505,COc1cc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)ccc1-n1cnnn1
36,13025,0.786004,Nn1c(COc2ccc(S(N)(=O)=O)cc2)nc2ccccc2c1=O
37,10212,0.785848,O=C(O)c1ccc(OC[C@H](O)CN2CCN(c3ncccn3)CC2)cc1
38,4345,0.785196,COCCNC(=O)C/[S+]=c1\nc2cc(C(=O)O)ccc2c([O-])n1Cc1ccccc1
39,7850,0.783947,NC(=O)C/[S+]=c1\nc2ccc(N3CCOCC3)cc2c([O-])n1CCc1ccccc1
40,2950,0.783839,COc1ccccc1C(=O)NNC(=O)C1CCN(c2ncccn2)CC1
41,13478,0.783441,Nn1c(SCC(=O)NCc2ccccc2)nc2cccc(C3=NNC(=O)CC3)c2c1=O
42,6228,0.783369,COc1ccc([C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1-c1cc(=O)c2c(OC)cc(OC)c(OC)c2o1
43,7562,0.783032,COc1cc(OC[C@H](O)CN(C)CCC(=O)O)cc2oc(=O)ccc12
44,12669,0.782838,Nn1c(SCC(=O)Nc2ccccc2)nnc1-c1cnccn1
45,13038,0.782542,NNC(=O)Cn1c(-c2cccc(O)c2)nc2ccccc2c1=O
46,13836,0.782152,Nn1c(SCC(=O)N2CCOCC2)nc2ccc(OCC(=O)N3CCN(Cc4ccccc4)CC3)cc2c1=O
47,9604,0.782098,C=c1cccc/c1=C1/[C-]=C(C(=O)NNC(=S)NC(=O)c2cc(OC)cc(OC)c2)[NH+]=N1
48,13384,0.781635,Nn1c(SCC(=O)NN2C(=O)/C(=C\c3ccco3)c3ccccc32)nncc1=O
49,12359,0.781534,Nn1c(COc2cccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)c2)n[nH]c1=S
50,12988,0.780660,Nn1c(SCC(=O)NCc2ccco2)nnc(CCc2ccccc2)c1=O
51,12842,0.780645,NNC(=O)[C@@H](NCCc1ccccn1)C(=O)Nc1ccc2c(c1)OCO2
52,5706,0.780507,COc1ccc(C(N)=O)cc1CC(=O)Nc1ccccc1C(N)=O
53,4746,0.780430,COc1ccc(/C=C(/NC(=O)C(=O)NCCN2CCNCC2)C(=O)Nc2nccs2)cc1OC
54,14205,0.779993,NN(CS(=O)(=O)CC(=O)Nc1ccc2ncccc2c1)c1cc(C(F)(F)F)nnn1
55,13996,0.779955,NC(=O)Cc1nn(CC(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(=O)c2ccccc12
56,7673,0.779906,Cc1ccc2c(c1)nnn2C1CCN(CC(=O)Nc2nc3c(s2)c(=O)n(C)c(=O)n3C)CC1
57,2184,0.778705,COc1cc(CN2CCNC(=O)[C@H]2CC(=O)NCCc2ncc(C)o2)cc(OC)c1
58,4446,0.778678,Cc1nn(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)c(=O)c2ccccc12
59,10682,0.778678,Cn1c(=O)c2c(nc(-n3cnc4ccccc4c3=O)n2CCO)n(Cc2ccccc2)c1=O
60,5311,0.778158,COc1ccc(S(=O)(=O)N2CCO[C@H]2CNC(=O)C(=O)NCc2ccccc2OC)cc1
61,313,0.777858,COc1ccccc1OCC(=O)Nc1ccc(S(N)(=O)=O)cc1
62,11737,0.777433,Nn1c(Cc2ccccc2F)nnc1SCC(=O)Nc1ccc(S(N)(=O)=O)cc1
63,11716,0.777253,[H]/[O+]=c1\oon([O-])c2cc(S(N)(=O)=O)ccc2[nH]ncc2ccccc12
64,6949,0.775089,Cn1c(=O)c2c(ncn2CC(=O)Nc2ccn(-c3ccccc3)n2)n(C)c1=O
65,3982,0.774376,Cn1c(N)c(C(=O)COC(=O)CNC(=O)c2sc3ccccc3c2Cl)c(=O)n(C)c1=O
66,6656,0.774209,COC(=O)C/[S+]=c1\cc2[nH]c([O-])c([O-])[n+](C)c-2c(Sc2nc3ccccc3o2)c1
67,12168,0.773699,[H+].[N-2]n1[c-]2[cH+][cH-][n-]n3[c+](n21)N([C+]([O-])CN1CCCC1)[C][C+]3N[c-]1[cH+][cH-][c+]([S+2](N)([O-])[O-])[cH-][cH+]1
68,5848,0.773659,COc1ccccc1NC(=O)C(=O)N/N=C(\C)CC(=O)Nc1ccccn1
69,2225,0.773055,NN[C-]([O-])CC[C+]1CCCCN1[c+]1[n-][c+]2[n-]o[n-][c+]2[n-][c+]1NC[c+]1[cH-][cH+][cH-][cH+][cH-]1
70,12133,0.772469,[O-][C+](NCCO)C(CCO[c+]1[cH-][cH+][cH-]n1[C+]([O-])N[c+]1[cH-][cH+][cH-][cH+][cH-]1)C1[CH+][C-]([O-])N([c+]2[cH-][cH+][c-](F)[cH+][cH-]2)[C+]1[O-]
71,7585,0.772349,CO[c-]1c(O)cc(O)c(C(=O)Cc2nn(C)c(=O)c3ccccc23)c1=O.[H+]
72,10396,0.772349,COCCNC(=O)c1c(O)c2ccccc2n(CC(=O)NC2CC2)c1=O
73,2300,0.772267,COCCN1C(=O)c2ccc(OCC(=O)Nc3cccnc3)cc2C1=O
74,2088,0.771677,COc1ccc(N(CC(=O)Nn2cnnc2)S(=O)(=O)c2ccccc2)cc1
75,13447,0.771609,NNC(=O)N/N=C/c1ccc2c(c1)c1ccccc1n2CC(N)=O
76,13486,0.771529,NS(=O)(=O)c1cccc(NCC(=O)Nc2ccccn2)c1
77,4882,0.771225,O=C(Nc1ccc2c(c1)OCO2)[C@H](c1ccc(S(=O)(=O)N2CCOCC2)cc1)N(CCO)CCO
78,9917,0.771189,Cc1ccc(S(=O)(=O)N2[C-]=[N+](/C([O-])=C\CC(=O)Nc3ccccc3)S(=O)(=O)c3c#cc#cc32)cc1.[H+]
79,5144,0.771141,Cn1c(=O)c2c(-c3ccco3)n(CCO)cc2n(CC(=O)NCCN2CCCCC2)c1=O
80,11064,0.771058,[H]/[O+]=C1\CC/C(=C(\[O-])OCCOc2nc3ccccc3c(O)c2C(=O)NNC(=O)c2cccc(F)c2)C[C@@H]1O
81,4827,0.770946,NNC(=O)CS(=O)(=O)c1cn(CC(=O)N2CCOCC2)c2ccccc12
82,12621,0.770946,Nn1c(SCn2nnc3ccccc3c2=O)nnc1-c1ccncc1
83,12773,0.770946,NNC(=O)c1nn(CC(=O)Nc2ccccc2F)c(=O)c2ccccc12
84,14255,0.770946,Nn1c(SCn2nnc3ccccc3c2=O)nnc1-c1cccnc1
85,14358,0.770665,NS(=O)(=O)c1cc(N2CCN(S(=O)(=O)c3cccc([N+](=O)[O-])c3)CC2)nc2ccccc12
86,12390,0.770319,Nn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nnc1-c1ccc(O)cc1
87,9578,0.770176,Nc1nonc1OCCN1CCN(c2ccccc2[N+](=O)[O-])CC1
88,12477,0.769691,Cc1cc(OCc2nnc(SCC(=O)NCCc3ccccc3)n2N)cc(=O)[nH]1
89,12937,0.769600,Nc1nc(SCC(=O)Oc2ccccc2[N+](=O)[O-])c2ncn(CCN3CCOCC3)c2n1
90,7783,0.769556,O=C(Cn1nnc2ccccc2c1=O)N[C@@H](Cc1ccccc1)C(=O)O
91,14685,0.769530,Nc1cc(N)nc(SCC(=O)N2CCN(c3ccccc3)CC2)n1
92,10863,0.769495,[H]/[O+]=C1/C([C@@H](c2ccco2)N2CCN(C[C@@H](O)COc3ccc(N([O-])[O-])cc3)CC2)=[S+]c2nc(C)nn21
93,14083,0.769400,Nn1cnc(=O)c2ccc(NCC(=O)OCc3nc4ccccc4s3)nc21
94,9014,0.769374,COc1cc(OC)cc(C(=O)NCC(=O)OCC(=O)Nc2ccccc2OC)c1
95,3616,0.769069,CS(=O)(=O)N(CC(=O)Nc1cccnc1)c1ccc2c(c1)OCO2
96,7203,0.768968,COc1ccc(NC(=O)C/[S+]=c2\nc(N)c(NC(=O)C(C)C)c([O-])[nH]2)cc1OC
97,11375,0.768968,N[c+]1[n-]o[n-][c+]1N1[N-][C-]([C+]([O-])N2CCCCC2)[CH+]N1CC[c+]1[cH-][cH+][cH-][cH+][cH-]1
98,12284,0.768928,Nc1ncc(S(N)(=O)=O)c(-c2ccccc2)n1
99,13453,0.768756,NS(=O)(=O)c1ccc(N2C[C@@H](C(=O)Nc3cccnc3)CC2=O)cc1
100,2474,0.768245,COC(CNC(=O)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1)OC
