rank,oracle_call,score,smiles
36,42620,0.461084,O=C(O)CCC(=O)O[C@H](C(=O)c1ccc(C2CCCCC2)cc1)c1ccccc1
37,49941,0.461084,C[C@H](C(=O)c1c[nH]c(C(=O)NCCc2ccccn2)c1)[C@H]1CCCCC[C@H](O)C1
38,34791,0.460566,CCOc1ccc(N(CC(=O)NC2CCCC2)C(=O)CCC(=O)Nc2nccs2)cc1
39,8332,0.460287,CCOC(=O)[C@@H](C#N)c1nc2ccccc2[nH]/c1=N/C1CCCCC1
40,52783,0.460287,CCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CCC[C@H]3C(=O)O)c12
41,17148,0.460086,O=C(N[C@H](Cc1ccc(O)cc1)C(=O)O)C1=C[C@H](C2CCCCC2)C[C@H](c2ccccc2)C1
42,33669,0.459763,COc1ccc2c(CC(=O)N[C@H](C(=O)O)C3CCCCC3)cc(=O)oc2c1O
43,9570,0.459279,CCCc1cc(=O)oc2c(C)c(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12
44,37778,0.459279,CCOC(=O)[C@H]1CCCN(c2nc3ccccc3nc2[C@H](C#N)C(=O)OC(C)C)C1
45,39895,0.458831,CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N1CCC[C@@H](C)C1
46,31000,0.457905,CCC(=O)c1coc2ccc(OC[C@H](O)CN(C)[C@H]3CCCCC[C@@H]3C)cc12
47,45314,0.457905,CCOC(=O)CCn1nnc2c(N3CCC(C(=O)OCC)CC3)nc(C)nc21
48,1737,0.457496,CCc1ccc([C@H](C(=O)NC2CCCC2)N(C)C(=O)CNC(=O)c2ccco2)cc1
49,32614,0.457116,COc1ccc(N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)Nc2nc(C)cs2)cc1
50,20786,0.456435,C=C[C@H](CNC(=O)c1cc2ccccc2n1C)C(=O)OC1CCCCC1
51,25311,0.456435,CCOC(=O)C1CCN(C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)CC1
52,49593,0.456435,Cc1ccc2c(COC(=O)CNC(=O)C3CCCCC3)cc(=O)oc2c1
53,12342,0.456070,COc1cc(OC)c2cc(C(=O)N[C@@H](C(=O)NC3CCCC3)C(C)C)n(C)c2c1
54,48025,0.456070,CCOc1cc(NC(=O)C2CCCC2)c(OCC)cc1NC(=O)c1cccs1
55,16109,0.455733,CCOc1ccc([C@H](C(=O)NC2CCCC2)N(CCOC)C(=O)c2csnn2)cc1
56,2253,0.455573,CCOC(=O)c1cc2sc(C)cc2n1[C@@H](C)C(=O)OCC
57,9585,0.454257,CCCCn1c(SCC(=O)NNC(=O)C2CCCCC2)nnc1-c1ccco1
58,19705,0.454257,O=C(COC(=O)c1ccccc1NC(=O)c1ccco1)NCC1CCCCC1
59,23778,0.454257,CCOC(=O)N1CCC(NC(=O)Cc2ccc3[nH]c4c(c3c2)CCCC4)CC1
60,49487,0.453990,CCN(C(=O)N(C(=O)c1ccccc1)[C@H](C)C(=O)NC1CCCC1)c1ccc(F)cc1
61,5368,0.453743,COc1cccc([C@@H](C(=O)NC2CCCCC2)N(C)C(=O)CNC(=O)c2ccco2)c1OC
62,51189,0.453743,CCO[C@@H]1OC(C(=O)NCc2nc3ccccc3[nH]2)=C[C@H](C2CCCCC2)[C@H]1CCCO
63,25859,0.453298,CC[C@@](C)(C(=O)NC1CCCCC1)N(C(=O)c1cnccn1)[C@@H](C(=O)N1CCCC1)c1ccc(C)cc1
64,1334,0.452465,CCOc1ccc(N([C@@H](C)C(=O)NC2CCCC2)S(=O)(=O)Cc2cccs2)cc1
65,29955,0.452267,CCOc1ccc(CNC(=O)COC(=O)[C@@H]2CCCN2C(=O)c2ccco2)cc1OC
66,2806,0.452084,CCOC(=O)N1CCC(NC(=O)CSCC(=O)Nc2nc(-c3ccc(OC)cc3)cs2)CC1
67,47435,0.452084,Cc1cccc(N2CCN(C(=O)c3ccccc3NC(=O)[C@@H]3CCCC[C@@H]3C(=O)O)CC2)c1
68,5891,0.451335,Cc1c(C(=O)N2CCCC[C@H]2C(=O)O)oc2ccccc12
69,2539,0.451154,COC(=O)c1cc2ccsc2n1CC(=O)N(C)C1CCCCC1
70,38411,0.450988,CCOC(=O)c1c(C2CCN(C(=O)OCC)CC2)nc2ccccn12
71,2781,0.450835,CCOc1ccc(N(CC(=O)NC2CCCC2)C(=O)c2ccc(C)s2)cc1
72,2937,0.450564,CCOC(=O)N1CCC(NC(=O)CS(=O)(=O)Cc2nc(-c3ccc(C)cc3)oc2C)CC1
73,10876,0.449260,O=C(Nc1cccc2nsnc12)[C@H]1CCCC[C@H]1C(=O)O
74,39031,0.449260,CCC[C@H](C)n1c(=O)c(C(=O)OCC)nc2cc(C)nnc21
75,19696,0.449089,CCOc1ccc2[nH]c(C(=O)NNC(=O)NC3CCCCC3)cc2c1
76,27912,0.449013,CCOc1ccc(CC(=O)NNC(=O)NC2CCCCC2)c2ccccc12
77,29995,0.449013,CCCN(C(=O)c1csnn1)[C@@H](C(=O)NC1CCCCC1)c1ccccc1
78,51473,0.449013,CCOC(=O)[C@@H]1CCCN(c2cc(=O)n(C3CCCCC3)c3ncnn23)C1
79,36474,0.448944,CSCC[C@@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC1CCCCC1
80,13086,0.448879,CCOc1ncccc1-c1nnn(CC(=O)N2CCC[C@H]2C(=O)OC[C@@H]2CCCO2)n1
81,23451,0.448879,CCn1c(CNC(=O)c2ccc(OC(C)C)cc2)nnc1SCC(=O)N1CCCC[C@H]1C
82,47471,0.448879,COc1cc([C@H](C(=O)NC2CCCC2)N(C(=O)c2ccco2)C2CC2)ccc1OC(C)C
83,7997,0.448764,CC(=O)C1=C(C)N([C@H](C)C(=O)NC[C@H]2CC[C@@H](C(=O)O)CC2)C(=O)N(C)[C@@H]1c1cccc2ccccc12
84,11748,0.448618,COc1ccc(N2CCN(C(=O)CCCN(C(=O)Nc3ccccc3OC)[C@H](C)C(=O)NC3CCCCC3)CC2)cc1
85,3598,0.447214,Cc1ccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2ccco2)c(C)c1
86,5978,0.447214,COc1cc(NC(=O)c2ccco2)c(OC)cc1NC(=O)CCC(=O)NC1CCCCC1
87,6013,0.447214,CCN(CC)S(=O)(=O)c1ccc2oc(C(=O)N3CCC(C(=O)O)CC3)c(C)c2c1
88,19981,0.447214,CCOC(=O)N1CCC(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)CC1
89,20956,0.447214,CCOC(=O)c1cc(-c2ccc(OCC)cc2)n(CC(=O)NC[C@@H]2CCCO2)c1C
90,21914,0.447214,CCOC(=O)C(NC(=O)C/[S+]=c1\nc2nc(C)cc(C)c2c([O-])[nH]1)C(=O)OCC
91,22326,0.447214,CCCN(CC(=O)NC1CCCCC1)Cc1cc2cc(C)cc(C)c2[nH]c1=O
92,31100,0.447214,COc1cccc(C(=O)Oc2onc(C)c2C(=O)N[C@H](C)C2CCCCC2)c1
93,34167,0.447214,Cc1ccnc(NC(=O)CCC(=O)N(CC(=O)NC2CCCCC2)c2ccccc2C)c1
94,34350,0.447214,Cc1c(C(=O)N[C@@H](C)C(=O)NC2CCCCCC2)oc2ccc(Br)cc12
95,46285,0.447214,CCCn1nnc2c(S[C@H](C(=O)OCC)C(C)C)ncnc21
96,46900,0.447214,CCOC(=O)c1sc2ncn(CC(=O)NCCC3=CCCCC3)c(=O)c2c1C
97,51628,0.447214,Cc1oc(-c2ccc(Cl)cc2)cc1C(=O)OCC(=O)NC(=O)NC1CCCC1
98,36989,0.445625,CCCN(CC)CC[C@H](C(=O)NC1CCCC1)N(CCCc1ccccc1)C(=O)c1csnn1
99,45218,0.445503,Cc1ccccc1N(CC(=O)NC1CCCCC1)C(=O)CCC(=O)Nc1nccs1
100,38909,0.445435,Cc1cc(OCC(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c2c(C)c(C)c(=O)oc2c1
